"","Condition1","Condition2","rt","corr","id","phase","trial","age","gender","hand"
"68","B","E",679.018985699653,1,8,"experiment",68,32,"w","l"
"69","A","C",509.927268339837,1,8,"experiment",69,32,"w","l"
"70","A","D",476.092383580409,1,8,"experiment",70,32,"w","l"
"71","B","E",839.441402435687,0,8,"experiment",71,32,"w","l"
"72","B","C",885.615280882711,1,8,"experiment",72,32,"w","l"
"73","B","E",656.507960542133,1,8,"experiment",73,32,"w","l"
"74","B","D",699.171524836184,0,8,"experiment",74,32,"w","l"
"75","B","D",769.208619511265,1,8,"experiment",75,32,"w","l"
"76","A","D",287.200417519649,1,8,"experiment",76,32,"w","l"
"77","A","D",387.155989572755,0,8,"experiment",77,32,"w","l"
"78","B","E",593.44933030765,1,8,"experiment",78,32,"w","l"
"79","A","C",267.24392460051,1,8,"experiment",79,32,"w","l"
"80","B","D",664.963403117181,1,8,"experiment",80,32,"w","l"
"81","A","D",302.119540110447,1,8,"experiment",81,32,"w","l"
"82","B","C",760.024035585411,1,8,"experiment",82,32,"w","l"
"83","A","E",448.842274517628,1,8,"experiment",83,32,"w","l"
"84","B","D",964.095782642866,1,8,"experiment",84,32,"w","l"
"85","A","D",108.793133913756,0,8,"experiment",85,32,"w","l"
"86","B","C",828.61312230069,0,8,"experiment",86,32,"w","l"
"87","B","D",903.216528541572,1,8,"experiment",87,32,"w","l"
"88","B","E",1209.0434295052,0,8,"experiment",88,32,"w","l"
"89","A","D",501.353305610114,1,8,"experiment",89,32,"w","l"
"90","B","E",1027.48455788541,1,8,"experiment",90,32,"w","l"
"91","B","E",936.385882675793,0,8,"experiment",91,32,"w","l"
"92","A","E",368.438993014379,1,8,"experiment",92,32,"w","l"
"93","A","C",764.429435164428,1,8,"experiment",93,32,"w","l"
"94","B","E",782.252138959842,0,8,"experiment",94,32,"w","l"
"95","B","C",722.364600791711,1,8,"experiment",95,32,"w","l"
"96","B","C",620.919150280742,1,8,"experiment",96,32,"w","l"
"97","A","E",729.117164927716,1,8,"experiment",97,32,"w","l"
"98","B","C",903.476859895364,1,8,"experiment",98,32,"w","l"
"99","A","D",401.773133609869,1,8,"experiment",99,32,"w","l"
"100","A","D",441.784294339618,1,8,"experiment",100,32,"w","l"
"101","A","C",522.759427669975,1,8,"experiment",101,32,"w","l"
"102","A","E",473.544947500482,0,8,"experiment",102,32,"w","l"
"103","B","C",490.828387595449,1,8,"experiment",103,32,"w","l"
"104","B","E",741.296292179151,1,8,"experiment",104,32,"w","l"
"105","B","D",1206.32516659216,1,8,"experiment",105,32,"w","l"
"106","A","D",550.881350460471,1,8,"experiment",106,32,"w","l"
"107","B","D",742.426521706348,0,8,"experiment",107,32,"w","l"
"108","A","D",784.37713233681,0,8,"experiment",108,32,"w","l"
"109","A","E",1909.63144992828,1,8,"experiment",109,32,"w","l"
"110","A","D",788.289875736842,0,8,"experiment",110,32,"w","l"
"111","B","E",782.595215241333,1,8,"experiment",111,32,"w","l"
"112","A","E",842.216832303059,1,8,"experiment",112,32,"w","l"
"113","A","E",331.490758439362,1,8,"experiment",113,32,"w","l"
"114","B","D",1035.8791582584,1,8,"experiment",114,32,"w","l"
"115","A","E",796.505473155217,1,8,"experiment",115,32,"w","l"
"116","A","E",278.416033873374,1,8,"experiment",116,32,"w","l"
"117","A","C",519.734439817121,0,8,"experiment",117,32,"w","l"
"118","B","E",951.366075000163,1,8,"experiment",118,32,"w","l"
"119","B","C",634.545208751981,0,8,"experiment",119,32,"w","l"
"120","B","E",751.686397943167,1,8,"experiment",120,32,"w","l"
"121","B","E",960.374610329856,1,8,"experiment",121,32,"w","l"
"122","A","C",720.843100024552,0,8,"experiment",122,32,"w","l"
"123","B","D",913.786000017777,1,8,"experiment",123,32,"w","l"
"124","B","D",568.925755135409,1,8,"experiment",124,32,"w","l"
"125","A","E",338.366419654819,1,8,"experiment",125,32,"w","l"
"126","A","C",724.254498577659,1,8,"experiment",126,32,"w","l"
"127","A","E",579.077611749408,1,8,"experiment",127,32,"w","l"
"128","B","E",900.233153373808,1,8,"experiment",128,32,"w","l"
"129","B","C",462.179456434856,1,8,"experiment",129,32,"w","l"
"130","A","C",818.90997680588,1,8,"experiment",130,32,"w","l"
"131","A","E",521.07726225735,1,8,"experiment",131,32,"w","l"
"132","B","D",711.619546801874,1,8,"experiment",132,32,"w","l"
"133","A","C",695.274027484593,1,8,"experiment",133,32,"w","l"
"134","B","E",960.867794173837,0,8,"experiment",134,32,"w","l"
"135","A","D",1001.69146695798,0,8,"experiment",135,32,"w","l"
"136","A","D",1191.06086852236,1,8,"experiment",136,32,"w","l"
"137","B","D",504.150653496337,1,8,"experiment",137,32,"w","l"
"138","B","D",755.72728479939,1,8,"experiment",138,32,"w","l"
"139","A","D",759.975588489194,0,8,"experiment",139,32,"w","l"
"140","A","E",717.301480442976,1,8,"experiment",140,32,"w","l"
"141","B","D",399.683179908381,0,8,"experiment",141,32,"w","l"
"142","B","E",861.742370517736,1,8,"experiment",142,32,"w","l"
"143","A","E",606.304483504069,1,8,"experiment",143,32,"w","l"
"144","A","D",2117.85682952576,1,8,"experiment",144,32,"w","l"
"145","B","C",819.018483162853,1,8,"experiment",145,32,"w","l"
"146","B","D",896.47686516567,1,8,"experiment",146,32,"w","l"
"147","A","E",395.323901341629,1,8,"experiment",147,32,"w","l"
"148","A","D",614.415855220662,1,8,"experiment",148,32,"w","l"
"149","B","D",625.954148107496,0,8,"experiment",149,32,"w","l"
"150","B","C",762.562950916119,1,8,"experiment",150,32,"w","l"
"151","B","E",1312.21350679305,1,8,"experiment",151,32,"w","l"
"152","A","D",418.427356261784,1,8,"experiment",152,32,"w","l"
"153","B","D",2263.22820432476,1,8,"experiment",153,32,"w","l"
"154","B","D",338.623121664753,1,8,"experiment",154,32,"w","l"
"155","A","D",185.775135288304,1,8,"experiment",155,32,"w","l"
"156","B","C",2143.74865289799,1,8,"experiment",156,32,"w","l"
"157","B","D",1063.57006995229,1,8,"experiment",157,32,"w","l"
"158","A","C",364.139983298607,1,8,"experiment",158,32,"w","l"
"159","A","C",1011.15044114754,1,8,"experiment",159,32,"w","l"
"160","B","C",602.656583608647,1,8,"experiment",160,32,"w","l"
"161","A","C",913.824725080875,0,8,"experiment",161,32,"w","l"
"162","A","D",183.921349389704,1,8,"experiment",162,32,"w","l"
"163","B","E",1683.23347264456,1,8,"experiment",163,32,"w","l"
"164","B","C",537.816214540895,1,8,"experiment",164,32,"w","l"
"165","B","C",463.271728797271,1,8,"experiment",165,32,"w","l"
"166","A","E",405.686562600394,0,8,"experiment",166,32,"w","l"
"167","A","D",1440.86388760313,1,8,"experiment",167,32,"w","l"
"168","A","C",286.117082725826,1,8,"experiment",168,32,"w","l"
"169","B","E",848.955077087606,1,8,"experiment",169,32,"w","l"
"170","B","C",560.715188906404,0,8,"experiment",170,32,"w","l"
"171","B","E",720.361755921725,1,8,"experiment",171,32,"w","l"
"172","B","D",399.713516724389,1,8,"experiment",172,32,"w","l"
"173","B","E",627.044482575028,1,8,"experiment",173,32,"w","l"
"174","B","E",670.1461452342,1,8,"experiment",174,32,"w","l"
"175","A","D",1408.31895909832,0,8,"experiment",175,32,"w","l"
"176","B","D",533.917132757699,1,8,"experiment",176,32,"w","l"
"177","B","C",736.939746609805,1,8,"experiment",177,32,"w","l"
"178","A","E",290.862773594332,1,8,"experiment",178,32,"w","l"
"179","A","D",198.310984277214,1,8,"experiment",179,32,"w","l"
"180","B","E",1687.58723045483,1,8,"experiment",180,32,"w","l"
"181","A","E",400.895144419434,1,8,"experiment",181,32,"w","l"
"182","A","D",237.269969678439,1,8,"experiment",182,32,"w","l"
"183","B","D",551.905983258487,1,8,"experiment",183,32,"w","l"
"184","A","D",887.024384660461,1,8,"experiment",184,32,"w","l"
"185","A","C",681.310401976423,1,8,"experiment",185,32,"w","l"
"186","B","D",744.941463775997,0,8,"experiment",186,32,"w","l"
"187","A","E",425.69961414192,1,8,"experiment",187,32,"w","l"
"188","A","D",244.802854832098,1,8,"experiment",188,32,"w","l"
"189","A","C",453.39789235192,1,8,"experiment",189,32,"w","l"
"190","A","D",493.943590411436,1,8,"experiment",190,32,"w","l"
"191","B","E",745.721519763204,1,8,"experiment",191,32,"w","l"
"192","A","D",667.903630379304,1,8,"experiment",192,32,"w","l"
"193","B","D",608.167371119887,1,8,"experiment",193,32,"w","l"
"194","B","E",879.318981795919,1,8,"experiment",194,32,"w","l"
"195","A","D",585.257742536473,1,8,"experiment",195,32,"w","l"
"196","A","D",504.65832493812,1,8,"experiment",196,32,"w","l"
"197","B","E",782.286547851355,0,8,"experiment",197,32,"w","l"
"198","B","D",566.347941669515,0,8,"experiment",198,32,"w","l"
"199","A","D",268.962651657219,0,8,"experiment",199,32,"w","l"
"200","B","D",646.636150915358,1,8,"experiment",200,32,"w","l"
"201","B","D",458.352992604683,1,8,"experiment",201,32,"w","l"
"202","A","C",766.80868625614,1,8,"experiment",202,32,"w","l"
"203","A","E",774.235752814678,1,8,"experiment",203,32,"w","l"
"204","B","D",837.007873550248,1,8,"experiment",204,32,"w","l"
"205","B","C",639.443896097474,0,8,"experiment",205,32,"w","l"
"206","B","E",1262.96717885603,1,8,"experiment",206,32,"w","l"
"207","B","C",561.391182833529,0,8,"experiment",207,32,"w","l"
"208","B","C",632.588562436025,0,8,"experiment",208,32,"w","l"
"209","A","D",616.65565278047,1,8,"experiment",209,32,"w","l"
"210","B","C",1084.70363971412,0,8,"experiment",210,32,"w","l"
"211","B","D",616.533031814934,1,8,"experiment",211,32,"w","l"
"212","A","E",325.27255274687,1,8,"experiment",212,32,"w","l"
"213","B","E",788.619050271385,1,8,"experiment",213,32,"w","l"
"214","B","C",587.199345261274,1,8,"experiment",214,32,"w","l"
"215","B","D",679.603937381332,1,8,"experiment",215,32,"w","l"
"216","A","C",396.753840788195,1,8,"experiment",216,32,"w","l"
"217","A","D",149.602951307577,1,8,"experiment",217,32,"w","l"
"218","A","C",501.590270782994,1,8,"experiment",218,32,"w","l"
"219","A","D",265.295090042689,1,8,"experiment",219,32,"w","l"
"220","A","D",348.342821497059,0,8,"experiment",220,32,"w","l"
"221","B","C",796.512163240857,1,8,"experiment",221,32,"w","l"
"222","B","E",582.613949633595,0,8,"experiment",222,32,"w","l"
"223","B","E",662.311100953673,1,8,"experiment",223,32,"w","l"
"224","A","E",825.798241786709,1,8,"experiment",224,32,"w","l"
"225","A","D",224.033550732207,1,8,"experiment",225,32,"w","l"
"226","A","E",668.562167294118,1,8,"experiment",226,32,"w","l"
"227","B","E",663.485616964652,1,8,"experiment",227,32,"w","l"
"228","B","E",742.658732494772,1,8,"experiment",228,32,"w","l"
"229","A","C",604.728636298775,1,8,"experiment",229,32,"w","l"
"230","B","E",972.450387176733,0,8,"experiment",230,32,"w","l"
"231","A","D",441.831496538501,1,8,"experiment",231,32,"w","l"
"232","B","D",515.712804571686,1,8,"experiment",232,32,"w","l"
"233","B","C",554.619788652631,1,8,"experiment",233,32,"w","l"
"234","A","D",316.219337469213,0,8,"experiment",234,32,"w","l"
"235","A","C",862.344510421932,1,8,"experiment",235,32,"w","l"
"236","A","E",444.223979148378,0,8,"experiment",236,32,"w","l"
"237","B","E",1060.19633085495,1,8,"experiment",237,32,"w","l"
"238","B","E",978.601751937864,1,8,"experiment",238,32,"w","l"
"239","A","E",1019.92077774074,1,8,"experiment",239,32,"w","l"
"240","B","E",1226.78219639357,1,8,"experiment",240,32,"w","l"
"241","A","E",428.282975227033,1,8,"experiment",241,32,"w","l"
"242","A","E",1068.26864846391,0,8,"experiment",242,32,"w","l"
"243","B","C",510.847174819741,1,8,"experiment",243,32,"w","l"
"244","A","D",1630.46169697303,0,8,"experiment",244,32,"w","l"
"245","A","D",361.435635725946,1,8,"experiment",245,32,"w","l"
"246","A","C",257.912172619647,1,8,"experiment",246,32,"w","l"
"247","A","C",1692.12034761932,1,8,"experiment",247,32,"w","l"
"248","A","E",536.810639429051,1,8,"experiment",248,32,"w","l"
"249","B","D",766.251557194893,1,8,"experiment",249,32,"w","l"
"250","A","C",934.046345063607,1,8,"experiment",250,32,"w","l"
"251","A","E",451.399645200061,1,8,"experiment",251,32,"w","l"
"252","B","D",912.796705512559,1,8,"experiment",252,32,"w","l"
"253","A","C",451.353927269445,0,8,"experiment",253,32,"w","l"
"254","B","C",1021.46050441647,1,8,"experiment",254,32,"w","l"
"255","B","D",886.539550013279,1,8,"experiment",255,32,"w","l"
"256","B","C",1220.04797915702,1,8,"experiment",256,32,"w","l"
"257","A","E",1480.4570616147,1,8,"experiment",257,32,"w","l"
"258","A","E",1584.34942501627,1,8,"experiment",258,32,"w","l"
"259","A","C",524.904211013788,1,8,"experiment",259,32,"w","l"
"260","B","C",729.827281042929,1,8,"experiment",260,32,"w","l"
"261","B","D",635.009634384085,1,8,"experiment",261,32,"w","l"
"262","A","C",717.632101736592,1,8,"experiment",262,32,"w","l"
"263","B","D",779.288026325021,1,8,"experiment",263,32,"w","l"
"264","B","D",780.266014427393,0,8,"experiment",264,32,"w","l"
"265","B","C",853.7741834598,0,8,"experiment",265,32,"w","l"
"266","B","E",610.18056941545,1,8,"experiment",266,32,"w","l"
"267","B","D",561.97339786873,0,8,"experiment",267,32,"w","l"
"268","B","D",987.670053743142,0,8,"experiment",268,32,"w","l"
"269","A","D",586.720506406471,1,8,"experiment",269,32,"w","l"
"270","A","E",269.92715142251,1,8,"experiment",270,32,"w","l"
"271","B","E",759.404620268856,1,8,"experiment",271,32,"w","l"
"272","B","C",774.659505816747,1,8,"experiment",272,32,"w","l"
"273","A","C",458.537487234056,1,8,"experiment",273,32,"w","l"
"274","A","D",418.418266830352,1,8,"experiment",274,32,"w","l"
"275","A","D",377.800512554207,1,8,"experiment",275,32,"w","l"
"276","B","E",928.214809641276,1,8,"experiment",276,32,"w","l"
"277","B","C",563.827751622296,0,8,"experiment",277,32,"w","l"
"278","A","E",523.918327148898,1,8,"experiment",278,32,"w","l"
"279","B","C",578.08964504098,1,8,"experiment",279,32,"w","l"
"280","B","D",669.58561320568,0,8,"experiment",280,32,"w","l"
"281","A","C",530.35393982344,0,8,"experiment",281,32,"w","l"
"282","A","D",354.789781483654,1,8,"experiment",282,32,"w","l"
"283","B","C",925.700273118062,1,8,"experiment",283,32,"w","l"
"284","A","C",1091.87471665258,0,8,"experiment",284,32,"w","l"
"285","B","D",660.62512015323,0,8,"experiment",285,32,"w","l"
"286","B","D",529.290063449848,1,8,"experiment",286,32,"w","l"
"287","B","C",1108.75933061801,0,8,"experiment",287,32,"w","l"
"288","A","C",525.01957190379,0,8,"experiment",288,32,"w","l"
"289","B","E",1468.18503693246,1,8,"experiment",289,32,"w","l"
"290","B","C",1049.39899889517,1,8,"experiment",290,32,"w","l"
"291","B","E",756.713039448825,1,8,"experiment",291,32,"w","l"
"292","B","D",635.616871659507,1,8,"experiment",292,32,"w","l"
"293","B","C",508.320511713711,1,8,"experiment",293,32,"w","l"
"294","B","C",776.506695110734,0,8,"experiment",294,32,"w","l"
"295","A","E",524.109921834996,1,8,"experiment",295,32,"w","l"
"296","A","C",480.841481090629,1,8,"experiment",296,32,"w","l"
"297","A","D",402.240420811263,0,8,"experiment",297,32,"w","l"
"298","B","D",288.961480567676,1,8,"experiment",298,32,"w","l"
"299","A","C",385.987424357856,1,8,"experiment",299,32,"w","l"
"300","B","E",600.682583678111,1,8,"experiment",300,32,"w","l"
"301","B","C",568.183741862255,1,8,"experiment",301,32,"w","l"
"302","B","E",581.147731133453,1,8,"experiment",302,32,"w","l"
"303","A","E",280.871228273928,1,8,"experiment",303,32,"w","l"
"304","A","C",1008.66700156882,1,8,"experiment",304,32,"w","l"
"305","B","E",904.579983719988,0,8,"experiment",305,32,"w","l"
"306","B","C",506.197236486515,1,8,"experiment",306,32,"w","l"
"307","B","D",720.00254362371,1,8,"experiment",307,32,"w","l"
"308","B","D",574.596462714121,1,8,"experiment",308,32,"w","l"
"309","A","D",469.089523105189,1,8,"experiment",309,32,"w","l"
"310","B","C",626.716006800403,1,8,"experiment",310,32,"w","l"
"311","B","D",800.585878689023,1,8,"experiment",311,32,"w","l"
"312","A","E",724.63617341665,1,8,"experiment",312,32,"w","l"
"313","B","E",879.540485510768,1,8,"experiment",313,32,"w","l"
"314","A","E",942.974853285619,1,8,"experiment",314,32,"w","l"
"315","B","E",754.956886221223,1,8,"experiment",315,32,"w","l"
"316","A","E",525.907402493518,0,8,"experiment",316,32,"w","l"
"317","A","E",565.316136780419,1,8,"experiment",317,32,"w","l"
"318","B","C",708.295759401762,1,8,"experiment",318,32,"w","l"
"319","A","E",522.885897248399,1,8,"experiment",319,32,"w","l"
"320","A","E",615.66644053101,1,8,"experiment",320,32,"w","l"
"321","B","E",586.79504192413,1,8,"experiment",321,32,"w","l"
"322","B","D",636.564537907232,1,8,"experiment",322,32,"w","l"
"323","B","D",716.587048529348,1,8,"experiment",323,32,"w","l"
"324","A","C",1068.40545483616,1,8,"experiment",324,32,"w","l"
"325","A","C",626.691548554661,1,8,"experiment",325,32,"w","l"
"326","A","E",272.083302976179,1,8,"experiment",326,32,"w","l"
"327","B","C",610.040791893319,1,8,"experiment",327,32,"w","l"
"328","B","E",890.009794140882,1,8,"experiment",328,32,"w","l"
"329","A","C",726.938626126486,1,8,"experiment",329,32,"w","l"
"330","B","C",512.355173453755,1,8,"experiment",330,32,"w","l"
"331","A","C",326.530784822265,1,8,"experiment",331,32,"w","l"
"332","A","C",550.506324577712,1,8,"experiment",332,32,"w","l"
"333","A","D",114.892636738654,0,8,"experiment",333,32,"w","l"
"334","A","C",497.535295172201,1,8,"experiment",334,32,"w","l"
"335","B","C",435.330285164609,0,8,"experiment",335,32,"w","l"
"336","B","C",638.202649750539,0,8,"experiment",336,32,"w","l"
"337","A","C",602.180392212334,1,8,"experiment",337,32,"w","l"
"338","B","E",826.568237197407,0,8,"experiment",338,32,"w","l"
"339","A","C",622.316616942652,1,8,"experiment",339,32,"w","l"
"340","A","E",522.027022019553,1,8,"experiment",340,32,"w","l"
"341","A","E",398.469034286107,1,8,"experiment",341,32,"w","l"
"342","B","D",699.768587863277,0,8,"experiment",342,32,"w","l"
"343","A","C",256.446506728863,1,8,"experiment",343,32,"w","l"
"344","A","E",472.235110269129,0,8,"experiment",344,32,"w","l"
"345","A","E",376.337863004403,1,8,"experiment",345,32,"w","l"
"346","A","C",466.881560252872,1,8,"experiment",346,32,"w","l"
"347","B","E",869.684846688354,1,8,"experiment",347,32,"w","l"
"348","B","D",749.241073283359,1,8,"experiment",348,32,"w","l"
"349","A","D",412.595881228762,1,8,"experiment",349,32,"w","l"
"350","B","D",1198.74719667178,1,8,"experiment",350,32,"w","l"
"351","A","E",684.748082789906,1,8,"experiment",351,32,"w","l"
"352","A","D",601.830354481801,1,8,"experiment",352,32,"w","l"
"353","A","E",508.319434039049,1,8,"experiment",353,32,"w","l"
"354","A","D",564.612538720096,1,8,"experiment",354,32,"w","l"
"355","A","C",512.608389263352,1,8,"experiment",355,32,"w","l"
"356","B","C",2415.20571894278,0,8,"experiment",356,32,"w","l"
"357","A","D",244.126491197858,1,8,"experiment",357,32,"w","l"
"358","A","C",1261.2739954469,1,8,"experiment",358,32,"w","l"
"359","B","E",744.811559940525,1,8,"experiment",359,32,"w","l"
"360","B","E",769.830433635003,1,8,"experiment",360,32,"w","l"
