"","Condition1","Condition2","rt","corr","id","phase","trial","age","gender","hand"
"92","B","C",569.056934954093,1,4,"experiment",92,32,"w","r"
"93","A","E",472.047131696131,1,4,"experiment",93,32,"w","r"
"94","B","E",819.196974568817,1,4,"experiment",94,32,"w","r"
"95","B","E",1156.26561943881,1,4,"experiment",95,32,"w","r"
"96","B","E",740.487929330453,0,4,"experiment",96,32,"w","r"
"97","A","D",426.731737062488,0,4,"experiment",97,32,"w","r"
"98","A","E",2028.58859264979,1,4,"experiment",98,32,"w","r"
"99","A","E",655.649498518914,0,4,"experiment",99,32,"w","r"
"100","B","C",630.062371323713,1,4,"experiment",100,32,"w","r"
"101","B","E",749.470518384538,1,4,"experiment",101,32,"w","r"
"102","A","C",223.337333050888,1,4,"experiment",102,32,"w","r"
"103","B","D",1010.40909651319,1,4,"experiment",103,32,"w","r"
"104","B","E",901.704566272238,1,4,"experiment",104,32,"w","r"
"105","A","D",549.969230270178,1,4,"experiment",105,32,"w","r"
"106","A","D",522.947673318016,1,4,"experiment",106,32,"w","r"
"107","A","C",336.415611692424,1,4,"experiment",107,32,"w","r"
"108","B","D",1129.38900172283,1,4,"experiment",108,32,"w","r"
"109","B","D",589.368765156766,0,4,"experiment",109,32,"w","r"
"110","B","D",948.185242584315,0,4,"experiment",110,32,"w","r"
"111","A","E",750.538797832648,1,4,"experiment",111,32,"w","r"
"112","A","D",702.354641916508,0,4,"experiment",112,32,"w","r"
"113","B","C",475.21145554729,1,4,"experiment",113,32,"w","r"
"114","A","E",651.941179177925,1,4,"experiment",114,32,"w","r"
"115","A","E",1198.20095983355,1,4,"experiment",115,32,"w","r"
"116","A","E",508.379041204861,1,4,"experiment",116,32,"w","r"
"117","A","E",560.845439801881,1,4,"experiment",117,32,"w","r"
"118","A","D",431.063785048805,0,4,"experiment",118,32,"w","r"
"119","A","D",868.582336602653,1,4,"experiment",119,32,"w","r"
"120","A","E",664.435929075782,0,4,"experiment",120,32,"w","r"
"121","A","C",411.076804318246,1,4,"experiment",121,32,"w","r"
"122","A","E",885.151320090732,1,4,"experiment",122,32,"w","r"
"123","A","C",286.073608864229,1,4,"experiment",123,32,"w","r"
"124","A","D",752.253291001724,1,4,"experiment",124,32,"w","r"
"125","A","E",1350.71571814731,1,4,"experiment",125,32,"w","r"
"126","A","E",519.940574114174,1,4,"experiment",126,32,"w","r"
"127","B","C",226.53141158781,1,4,"experiment",127,32,"w","r"
"128","B","E",615.197882570939,1,4,"experiment",128,32,"w","r"
"129","A","C",361.643982204308,1,4,"experiment",129,32,"w","r"
"130","A","D",440.26216805247,1,4,"experiment",130,32,"w","r"
"131","B","D",1178.10940900192,0,4,"experiment",131,32,"w","r"
"132","A","E",1192.06301194786,1,4,"experiment",132,32,"w","r"
"133","B","C",696.436432301804,1,4,"experiment",133,32,"w","r"
"134","A","C",242.511261969601,1,4,"experiment",134,32,"w","r"
"135","B","E",950.60423239044,1,4,"experiment",135,32,"w","r"
"136","A","C",550.464958945409,0,4,"experiment",136,32,"w","r"
"137","B","E",768.519972461073,1,4,"experiment",137,32,"w","r"
"138","A","D",720.322107095675,1,4,"experiment",138,32,"w","r"
"139","B","E",533.926992906205,0,4,"experiment",139,32,"w","r"
"140","B","E",622.319564062164,0,4,"experiment",140,32,"w","r"
"141","A","D",1545.78072647345,0,4,"experiment",141,32,"w","r"
"142","A","C",406.721655979946,0,4,"experiment",142,32,"w","r"
"143","A","C",858.914960643808,0,4,"experiment",143,32,"w","r"
"144","B","D",505.263128597918,1,4,"experiment",144,32,"w","r"
"145","B","D",807.766380615712,0,4,"experiment",145,32,"w","r"
"146","B","D",466.194627021433,1,4,"experiment",146,32,"w","r"
"147","A","E",936.873637481192,1,4,"experiment",147,32,"w","r"
"148","A","C",296.513787919661,0,4,"experiment",148,32,"w","r"
"149","A","E",644.818452528248,1,4,"experiment",149,32,"w","r"
"150","B","E",847.614215831403,1,4,"experiment",150,32,"w","r"
"151","B","E",710.749904702889,1,4,"experiment",151,32,"w","r"
"152","A","C",381.585626762351,1,4,"experiment",152,32,"w","r"
"153","A","E",608.713660232192,1,4,"experiment",153,32,"w","r"
"154","B","C",879.170404884036,1,4,"experiment",154,32,"w","r"
"155","A","E",1200.96856772313,1,4,"experiment",155,32,"w","r"
"156","B","C",1447.6970964642,1,4,"experiment",156,32,"w","r"
"157","A","C",447.264449857818,1,4,"experiment",157,32,"w","r"
"158","A","C",236.091795745106,1,4,"experiment",158,32,"w","r"
"159","A","D",447.770899204775,0,4,"experiment",159,32,"w","r"
"160","A","E",1035.7601331321,1,4,"experiment",160,32,"w","r"
"161","A","D",503.961769267455,1,4,"experiment",161,32,"w","r"
"162","A","E",459.93079756276,1,4,"experiment",162,32,"w","r"
"163","A","E",590.32286361648,1,4,"experiment",163,32,"w","r"
"164","A","C",1560.0315837034,1,4,"experiment",164,32,"w","r"
"165","A","E",577.611720481761,1,4,"experiment",165,32,"w","r"
"166","B","D",1034.94286204973,1,4,"experiment",166,32,"w","r"
"167","A","E",1407.41915869659,0,4,"experiment",167,32,"w","r"
"168","A","C",1508.54558034757,1,4,"experiment",168,32,"w","r"
"169","A","C",143.304706797998,1,4,"experiment",169,32,"w","r"
"170","B","E",715.501882842494,1,4,"experiment",170,32,"w","r"
"171","B","E",907.874882534683,1,4,"experiment",171,32,"w","r"
"172","B","E",955.66601088481,1,4,"experiment",172,32,"w","r"
"173","B","D",441.751032829769,1,4,"experiment",173,32,"w","r"
"174","B","C",242.698132978078,0,4,"experiment",174,32,"w","r"
"175","A","E",1264.85592011581,1,4,"experiment",175,32,"w","r"
"176","B","E",632.09026012356,0,4,"experiment",176,32,"w","r"
"177","B","C",513.991797445204,1,4,"experiment",177,32,"w","r"
"178","A","D",1054.32334617097,0,4,"experiment",178,32,"w","r"
"179","A","D",465.452844841657,1,4,"experiment",179,32,"w","r"
"180","A","D",689.048565325213,1,4,"experiment",180,32,"w","r"
"181","A","C",395.111365060016,0,4,"experiment",181,32,"w","r"
"182","B","C",375.393615922551,1,4,"experiment",182,32,"w","r"
"183","B","D",744.702501531342,0,4,"experiment",183,32,"w","r"
"184","B","C",413.771165585333,1,4,"experiment",184,32,"w","r"
"185","A","D",582.094275878598,1,4,"experiment",185,32,"w","r"
"186","B","C",486.325584674731,1,4,"experiment",186,32,"w","r"
"187","A","C",1125.82347790972,1,4,"experiment",187,32,"w","r"
"188","A","D",966.719279859755,1,4,"experiment",188,32,"w","r"
"189","B","C",361.557965787617,1,4,"experiment",189,32,"w","r"
"190","B","C",679.39175888372,0,4,"experiment",190,32,"w","r"
"191","A","D",493.904943428972,1,4,"experiment",191,32,"w","r"
"192","B","D",762.178328688657,0,4,"experiment",192,32,"w","r"
"193","A","C",619.684247112323,1,4,"experiment",193,32,"w","r"
"194","A","C",917.371900759553,0,4,"experiment",194,32,"w","r"
"195","B","C",224.624115187888,1,4,"experiment",195,32,"w","r"
"196","B","D",294.115662986585,1,4,"experiment",196,32,"w","r"
"197","A","E",628.706436108277,1,4,"experiment",197,32,"w","r"
"198","B","C",459.53813675058,1,4,"experiment",198,32,"w","r"
"199","A","E",635.649038024226,1,4,"experiment",199,32,"w","r"
"200","A","C",444.761808760478,1,4,"experiment",200,32,"w","r"
"201","A","E",1270.52139718072,1,4,"experiment",201,32,"w","r"
"202","B","C",386.582316404197,0,4,"experiment",202,32,"w","r"
"203","A","D",733.879940282144,0,4,"experiment",203,32,"w","r"
"204","B","E",1043.89775834025,1,4,"experiment",204,32,"w","r"
"205","A","E",399.454031119208,1,4,"experiment",205,32,"w","r"
"206","B","E",862.154671667842,1,4,"experiment",206,32,"w","r"
"207","A","D",688.017522484284,1,4,"experiment",207,32,"w","r"
"208","B","D",684.439863825111,1,4,"experiment",208,32,"w","r"
"209","B","E",822.153139213033,1,4,"experiment",209,32,"w","r"
"210","B","C",1387.00322590442,1,4,"experiment",210,32,"w","r"
"211","B","C",152.65814893504,0,4,"experiment",211,32,"w","r"
"212","B","C",460.789324047843,1,4,"experiment",212,32,"w","r"
"213","B","E",881.182128909171,1,4,"experiment",213,32,"w","r"
"214","A","E",846.467419798405,1,4,"experiment",214,32,"w","r"
"215","A","D",811.283592178909,1,4,"experiment",215,32,"w","r"
"216","A","D",422.960654668069,0,4,"experiment",216,32,"w","r"
"217","A","E",552.959211903812,1,4,"experiment",217,32,"w","r"
"218","A","D",1420.08668013961,1,4,"experiment",218,32,"w","r"
"219","A","E",937.549305297772,0,4,"experiment",219,32,"w","r"
"220","A","D",786.541514952886,0,4,"experiment",220,32,"w","r"
"221","A","C",3098.58633098764,1,4,"experiment",221,32,"w","r"
"222","B","E",1066.37379421142,1,4,"experiment",222,32,"w","r"
"223","A","E",570.836019563385,0,4,"experiment",223,32,"w","r"
"224","B","D",982.816593451433,0,4,"experiment",224,32,"w","r"
"225","B","D",697.51433208043,1,4,"experiment",225,32,"w","r"
"226","A","D",485.696182369836,1,4,"experiment",226,32,"w","r"
"227","A","D",800.955228765006,1,4,"experiment",227,32,"w","r"
"228","B","C",542.413667207989,1,4,"experiment",228,32,"w","r"
"229","A","D",761.004847622743,1,4,"experiment",229,32,"w","r"
"230","A","C",79.6307063623533,1,4,"experiment",230,32,"w","r"
"231","B","D",887.37201045661,1,4,"experiment",231,32,"w","r"
"232","A","C",277.104429048191,1,4,"experiment",232,32,"w","r"
"233","B","C",520.935367971113,1,4,"experiment",233,32,"w","r"
"234","A","D",380.650103006257,1,4,"experiment",234,32,"w","r"
"235","B","E",603.150386008003,1,4,"experiment",235,32,"w","r"
"236","A","C",736.027596967652,1,4,"experiment",236,32,"w","r"
"237","B","E",788.619536237058,0,4,"experiment",237,32,"w","r"
"238","B","E",980.927656442417,1,4,"experiment",238,32,"w","r"
"239","A","E",400.593351761878,1,4,"experiment",239,32,"w","r"
"240","A","C",739.043541496278,0,4,"experiment",240,32,"w","r"
"241","B","D",823.169795341608,1,4,"experiment",241,32,"w","r"
"242","B","D",800.288583929885,1,4,"experiment",242,32,"w","r"
"243","B","E",763.148655612423,1,4,"experiment",243,32,"w","r"
"244","B","D",974.779653064462,1,4,"experiment",244,32,"w","r"
"245","A","C",638.373755538396,1,4,"experiment",245,32,"w","r"
"246","A","C",255.428950779581,0,4,"experiment",246,32,"w","r"
"247","A","E",612.324496329489,1,4,"experiment",247,32,"w","r"
"248","B","E",708.494409635402,1,4,"experiment",248,32,"w","r"
"249","B","C",562.250652945302,1,4,"experiment",249,32,"w","r"
"250","A","E",629.334573976217,1,4,"experiment",250,32,"w","r"
"251","A","C",148.991227344428,1,4,"experiment",251,32,"w","r"
"252","B","D",625.840973848182,1,4,"experiment",252,32,"w","r"
"253","A","C",207.738180696332,1,4,"experiment",253,32,"w","r"
"254","A","D",939.543397586589,1,4,"experiment",254,32,"w","r"
"255","B","C",508.468059960289,1,4,"experiment",255,32,"w","r"
"256","A","C",519.961256170853,1,4,"experiment",256,32,"w","r"
"257","B","C",365.41577552821,1,4,"experiment",257,32,"w","r"
"258","A","C",52.0992206014979,1,4,"experiment",258,32,"w","r"
"259","A","D",418.302776838867,1,4,"experiment",259,32,"w","r"
"260","B","C",766.08666857765,1,4,"experiment",260,32,"w","r"
"261","B","E",702.87997156065,0,4,"experiment",261,32,"w","r"
"262","A","D",278.539688748786,1,4,"experiment",262,32,"w","r"
"263","A","C",372.415806788907,0,4,"experiment",263,32,"w","r"
"264","A","E",682.72495699291,1,4,"experiment",264,32,"w","r"
"265","B","D",796.46270535879,1,4,"experiment",265,32,"w","r"
"266","B","C",79.8516244913184,1,4,"experiment",266,32,"w","r"
"267","B","C",358.940193158342,1,4,"experiment",267,32,"w","r"
"268","A","C",1570.70203541301,0,4,"experiment",268,32,"w","r"
"269","B","E",845.232435435787,1,4,"experiment",269,32,"w","r"
"270","A","D",369.331195426379,1,4,"experiment",270,32,"w","r"
"271","B","C",680.094636755136,1,4,"experiment",271,32,"w","r"
"272","A","D",558.831319067488,1,4,"experiment",272,32,"w","r"
"273","A","C",414.931521785734,0,4,"experiment",273,32,"w","r"
"274","B","D",1071.59210613162,1,4,"experiment",274,32,"w","r"
"275","B","C",653.885456031821,1,4,"experiment",275,32,"w","r"
"276","B","C",831.290182001055,1,4,"experiment",276,32,"w","r"
"277","A","C",325.35106521022,1,4,"experiment",277,32,"w","r"
"278","A","D",1210.02630583097,1,4,"experiment",278,32,"w","r"
"279","A","C",11.6805477250999,1,4,"experiment",279,32,"w","r"
"280","B","E",1229.02686987957,1,4,"experiment",280,32,"w","r"
"281","A","D",583.004231920754,1,4,"experiment",281,32,"w","r"
"282","A","C",336.275974359216,1,4,"experiment",282,32,"w","r"
"283","A","D",545.788786892632,1,4,"experiment",283,32,"w","r"
"284","A","E",1166.26105141156,0,4,"experiment",284,32,"w","r"
"285","B","E",1069.07626610581,1,4,"experiment",285,32,"w","r"
"286","A","D",720.472853666879,1,4,"experiment",286,32,"w","r"
"287","B","E",1574.66676622125,1,4,"experiment",287,32,"w","r"
"288","B","E",976.69813816907,0,4,"experiment",288,32,"w","r"
"289","A","C",437.973223664626,1,4,"experiment",289,32,"w","r"
"290","B","E",1095.97977561163,1,4,"experiment",290,32,"w","r"
"291","B","C",378.73886092285,1,4,"experiment",291,32,"w","r"
"292","B","D",551.624259748513,1,4,"experiment",292,32,"w","r"
"293","B","C",265.419208158952,1,4,"experiment",293,32,"w","r"
"294","A","C",174.385304620554,1,4,"experiment",294,32,"w","r"
"295","B","E",710.578314360537,1,4,"experiment",295,32,"w","r"
"296","A","C",266.219360706794,1,4,"experiment",296,32,"w","r"
"297","B","D",669.449539905019,0,4,"experiment",297,32,"w","r"
"298","A","C",84.9036631824442,0,4,"experiment",298,32,"w","r"
"299","B","D",839.198824938444,0,4,"experiment",299,32,"w","r"
"300","B","E",743.73325851167,0,4,"experiment",300,32,"w","r"
"301","A","D",926.691752829392,0,4,"experiment",301,32,"w","r"
"302","B","E",708.578665841659,1,4,"experiment",302,32,"w","r"
"303","A","D",548.004978866352,0,4,"experiment",303,32,"w","r"
"304","A","E",676.74546210229,1,4,"experiment",304,32,"w","r"
"305","A","C",434.791007261469,1,4,"experiment",305,32,"w","r"
"306","A","E",546.262632433695,1,4,"experiment",306,32,"w","r"
"307","B","E",674.362610675917,1,4,"experiment",307,32,"w","r"
"308","B","C",300.686121021294,0,4,"experiment",308,32,"w","r"
"309","A","E",1146.4416857663,0,4,"experiment",309,32,"w","r"
"310","B","C",286.057463610106,1,4,"experiment",310,32,"w","r"
"311","A","E",584.324056342437,1,4,"experiment",311,32,"w","r"
"312","B","D",1531.8759795111,1,4,"experiment",312,32,"w","r"
"313","B","E",1301.61322921331,0,4,"experiment",313,32,"w","r"
"314","A","C",361.891411601815,1,4,"experiment",314,32,"w","r"
"315","B","D",625.411452540493,0,4,"experiment",315,32,"w","r"
"316","A","E",652.889482370515,1,4,"experiment",316,32,"w","r"
"317","A","D",370.28084909225,0,4,"experiment",317,32,"w","r"
"318","B","E",502.329881892663,1,4,"experiment",318,32,"w","r"
"319","A","E",592.141134694961,1,4,"experiment",319,32,"w","r"
"320","B","D",746.795742674478,1,4,"experiment",320,32,"w","r"
"321","B","D",769.486277403079,1,4,"experiment",321,32,"w","r"
"322","B","E",630.347262298147,1,4,"experiment",322,32,"w","r"
"323","B","E",770.267778075018,0,4,"experiment",323,32,"w","r"
"324","A","E",584.675473685575,1,4,"experiment",324,32,"w","r"
"325","B","C",437.651518029017,0,4,"experiment",325,32,"w","r"
"326","B","C",947.16249406287,1,4,"experiment",326,32,"w","r"
"327","A","D",1645.55017863448,1,4,"experiment",327,32,"w","r"
"328","B","D",662.104044386807,1,4,"experiment",328,32,"w","r"
"329","A","C",482.004476344729,1,4,"experiment",329,32,"w","r"
"330","B","D",758.854210523014,1,4,"experiment",330,32,"w","r"
"331","B","E",880.766198912083,1,4,"experiment",331,32,"w","r"
"332","B","D",745.128434715846,0,4,"experiment",332,32,"w","r"
"333","B","D",604.471441541063,1,4,"experiment",333,32,"w","r"
"334","B","D",904.563938552636,1,4,"experiment",334,32,"w","r"
"335","B","C",377.066856073424,1,4,"experiment",335,32,"w","r"
"336","A","D",323.499813629589,1,4,"experiment",336,32,"w","r"
"337","B","E",1984.25606032365,1,4,"experiment",337,32,"w","r"
"338","B","E",854.519628041307,1,4,"experiment",338,32,"w","r"
"339","A","D",921.790783219601,1,4,"experiment",339,32,"w","r"
"340","B","D",667.323215645666,1,4,"experiment",340,32,"w","r"
"341","A","D",863.665913518186,1,4,"experiment",341,32,"w","r"
"342","B","D",1254.27670394699,1,4,"experiment",342,32,"w","r"
"343","B","D",529.040604326218,1,4,"experiment",343,32,"w","r"
"344","B","C",668.387532373937,1,4,"experiment",344,32,"w","r"
"345","B","C",388.720248355776,0,4,"experiment",345,32,"w","r"
"346","B","D",829.170520979593,0,4,"experiment",346,32,"w","r"
"347","A","C",238.079809873825,1,4,"experiment",347,32,"w","r"
"348","A","D",339.600808493561,1,4,"experiment",348,32,"w","r"
"349","A","D",776.725700155406,1,4,"experiment",349,32,"w","r"
"350","A","D",382.653286540285,1,4,"experiment",350,32,"w","r"
"351","B","E",872.736624173633,1,4,"experiment",351,32,"w","r"
"352","A","E",1216.01782229838,1,4,"experiment",352,32,"w","r"
"353","B","D",745.258484185745,1,4,"experiment",353,32,"w","r"
"354","B","E",724.022644441366,1,4,"experiment",354,32,"w","r"
"355","A","C",327.669050641047,0,4,"experiment",355,32,"w","r"
"356","A","C",4.64689821582486,1,4,"experiment",356,32,"w","r"
"357","A","C",653.163041889544,1,4,"experiment",357,32,"w","r"
"358","B","D",788.182741751614,0,4,"experiment",358,32,"w","r"
"359","A","C",803.74963237211,1,4,"experiment",359,32,"w","r"
"360","A","D",521.272659747858,1,4,"experiment",360,32,"w","r"
