"","Condition1","Condition2","rt","corr","id","phase","trial","age","gender","hand"
"45","A","E",564.94846228163,1,5,"experiment",45,34,"m","l"
"46","A","E",781.25666004838,1,5,"experiment",46,34,"m","l"
"47","B","C",523.698881170775,1,5,"experiment",47,34,"m","l"
"48","B","C",413.714948217974,1,5,"experiment",48,34,"m","l"
"49","A","C",479.099397515056,1,5,"experiment",49,34,"m","l"
"50","A","D",530.94610758178,1,5,"experiment",50,34,"m","l"
"51","B","D",821.458158649736,1,5,"experiment",51,34,"m","l"
"52","B","E",1486.88225542088,1,5,"experiment",52,34,"m","l"
"53","A","D",727.668848503833,0,5,"experiment",53,34,"m","l"
"54","B","D",1415.36352977741,1,5,"experiment",54,34,"m","l"
"55","B","E",1341.00991644495,1,5,"experiment",55,34,"m","l"
"56","A","C",988.434465562259,1,5,"experiment",56,34,"m","l"
"57","B","C",765.074003341872,1,5,"experiment",57,34,"m","l"
"58","B","C",490.324455179463,1,5,"experiment",58,34,"m","l"
"59","A","D",1121.61895680136,1,5,"experiment",59,34,"m","l"
"60","A","D",742.858682018607,1,5,"experiment",60,34,"m","l"
"61","A","C",276.323937163034,1,5,"experiment",61,34,"m","l"
"62","B","D",781.224734658852,1,5,"experiment",62,34,"m","l"
"63","A","C",660.476219603268,1,5,"experiment",63,34,"m","l"
"64","A","D",1065.45411575506,1,5,"experiment",64,34,"m","l"
"65","A","D",767.410243721532,1,5,"experiment",65,34,"m","l"
"66","B","C",498.323187978134,1,5,"experiment",66,34,"m","l"
"67","B","D",980.520126918227,1,5,"experiment",67,34,"m","l"
"68","A","D",416.749273161265,1,5,"experiment",68,34,"m","l"
"69","B","D",1047.05321047485,1,5,"experiment",69,34,"m","l"
"70","B","E",699.569921465087,1,5,"experiment",70,34,"m","l"
"71","B","D",631.823891582813,0,5,"experiment",71,34,"m","l"
"72","A","C",401.416447106981,1,5,"experiment",72,34,"m","l"
"73","A","D",1108.65951924486,1,5,"experiment",73,34,"m","l"
"74","A","E",482.794890209423,1,5,"experiment",74,34,"m","l"
"75","A","C",659.469457844968,1,5,"experiment",75,34,"m","l"
"76","B","C",709.963535281525,1,5,"experiment",76,34,"m","l"
"77","B","C",691.727053329546,1,5,"experiment",77,34,"m","l"
"78","B","D",887.499498563525,1,5,"experiment",78,34,"m","l"
"79","A","D",455.525276509563,1,5,"experiment",79,34,"m","l"
"80","A","D",596.869847784122,1,5,"experiment",80,34,"m","l"
"81","B","C",747.587003237465,1,5,"experiment",81,34,"m","l"
"82","B","D",667.025371941933,1,5,"experiment",82,34,"m","l"
"83","B","D",996.748634995571,1,5,"experiment",83,34,"m","l"
"84","B","E",998.695623686907,1,5,"experiment",84,34,"m","l"
"85","A","D",646.184742962723,1,5,"experiment",85,34,"m","l"
"86","A","D",1107.74673030044,0,5,"experiment",86,34,"m","l"
"87","A","C",418.816940912878,1,5,"experiment",87,34,"m","l"
"88","A","D",2315.60049579832,1,5,"experiment",88,34,"m","l"
"89","A","C",610.454601724077,1,5,"experiment",89,34,"m","l"
"90","A","E",708.447786142848,1,5,"experiment",90,34,"m","l"
"91","A","D",472.382719677612,1,5,"experiment",91,34,"m","l"
"92","B","E",1646.54578621491,1,5,"experiment",92,34,"m","l"
"93","A","D",838.658601386803,1,5,"experiment",93,34,"m","l"
"94","A","D",611.632925929298,0,5,"experiment",94,34,"m","l"
"95","A","E",735.06806217898,1,5,"experiment",95,34,"m","l"
"96","A","C",585.585063852895,0,5,"experiment",96,34,"m","l"
"97","A","E",704.477895539949,1,5,"experiment",97,34,"m","l"
"98","B","C",206.459696393896,1,5,"experiment",98,34,"m","l"
"99","B","E",1036.21131972398,1,5,"experiment",99,34,"m","l"
"100","A","E",713.189504537907,1,5,"experiment",100,34,"m","l"
"101","A","E",521.875329406293,1,5,"experiment",101,34,"m","l"
"102","A","C",1272.4480555012,1,5,"experiment",102,34,"m","l"
"103","A","D",656.602396569463,1,5,"experiment",103,34,"m","l"
"104","A","E",546.4465046182,1,5,"experiment",104,34,"m","l"
"105","A","D",769.232944903453,1,5,"experiment",105,34,"m","l"
"106","A","E",642.072043629973,1,5,"experiment",106,34,"m","l"
"107","B","D",600.308384820303,1,5,"experiment",107,34,"m","l"
"108","A","D",1063.10756882404,1,5,"experiment",108,34,"m","l"
"109","B","C",418.865725927199,0,5,"experiment",109,34,"m","l"
"110","A","E",715.229106640048,0,5,"experiment",110,34,"m","l"
"111","B","E",1024.26032076342,0,5,"experiment",111,34,"m","l"
"112","B","D",526.557601163285,1,5,"experiment",112,34,"m","l"
"113","B","E",527.498404799874,1,5,"experiment",113,34,"m","l"
"114","B","E",806.800379569605,1,5,"experiment",114,34,"m","l"
"115","B","D",513.099287404574,1,5,"experiment",115,34,"m","l"
"116","A","D",787.004712943867,0,5,"experiment",116,34,"m","l"
"117","A","C",608.483502727631,1,5,"experiment",117,34,"m","l"
"118","B","E",584.423562890269,1,5,"experiment",118,34,"m","l"
"119","B","C",542.172501423891,1,5,"experiment",119,34,"m","l"
"120","B","E",564.338908688405,1,5,"experiment",120,34,"m","l"
"121","B","E",904.945650445723,1,5,"experiment",121,34,"m","l"
"122","A","C",1952.11114559438,0,5,"experiment",122,34,"m","l"
"123","B","C",508.34617122628,0,5,"experiment",123,34,"m","l"
"124","B","E",493.482220381785,1,5,"experiment",124,34,"m","l"
"125","A","D",323.247324632584,0,5,"experiment",125,34,"m","l"
"126","B","C",344.22336863421,1,5,"experiment",126,34,"m","l"
"127","A","C",643.666186436952,1,5,"experiment",127,34,"m","l"
"128","B","D",692.542741566162,1,5,"experiment",128,34,"m","l"
"129","B","C",865.19332718136,1,5,"experiment",129,34,"m","l"
"130","B","C",478.988572277606,1,5,"experiment",130,34,"m","l"
"131","B","D",659.088579651283,1,5,"experiment",131,34,"m","l"
"132","B","D",451.388468054612,1,5,"experiment",132,34,"m","l"
"133","A","E",626.952387318501,0,5,"experiment",133,34,"m","l"
"134","B","E",462.681447013364,1,5,"experiment",134,34,"m","l"
"135","A","E",781.489447212272,1,5,"experiment",135,34,"m","l"
"136","B","E",642.396098342672,1,5,"experiment",136,34,"m","l"
"137","A","C",278.322106388239,1,5,"experiment",137,34,"m","l"
"138","A","E",1086.96749944145,1,5,"experiment",138,34,"m","l"
"139","B","D",761.509058584135,1,5,"experiment",139,34,"m","l"
"140","B","C",568.557605758695,1,5,"experiment",140,34,"m","l"
"141","B","C",166.726817616418,1,5,"experiment",141,34,"m","l"
"142","A","D",671.121972342009,1,5,"experiment",142,34,"m","l"
"143","A","C",429.567836145788,0,5,"experiment",143,34,"m","l"
"144","A","E",980.291980924124,1,5,"experiment",144,34,"m","l"
"145","B","C",358.55614924905,0,5,"experiment",145,34,"m","l"
"146","B","E",1098.43350696149,1,5,"experiment",146,34,"m","l"
"147","B","E",470.137446229711,1,5,"experiment",147,34,"m","l"
"148","B","D",976.911219901148,1,5,"experiment",148,34,"m","l"
"149","A","D",656.279314252437,1,5,"experiment",149,34,"m","l"
"150","B","E",813.838508282663,1,5,"experiment",150,34,"m","l"
"151","B","D",1397.09335910519,1,5,"experiment",151,34,"m","l"
"152","B","C",515.741683108228,1,5,"experiment",152,34,"m","l"
"153","A","D",710.028202432808,1,5,"experiment",153,34,"m","l"
"154","A","C",350.552769796211,1,5,"experiment",154,34,"m","l"
"155","B","C",495.192644211805,1,5,"experiment",155,34,"m","l"
"156","B","C",666.685217810179,1,5,"experiment",156,34,"m","l"
"157","A","D",1326.15113157582,1,5,"experiment",157,34,"m","l"
"158","A","C",398.333654078988,1,5,"experiment",158,34,"m","l"
"159","A","D",479.799017921875,1,5,"experiment",159,34,"m","l"
"160","B","C",769.612943515023,1,5,"experiment",160,34,"m","l"
"161","A","D",561.159937760989,1,5,"experiment",161,34,"m","l"
"162","A","E",1233.57858505284,1,5,"experiment",162,34,"m","l"
"163","A","E",499.032974549209,0,5,"experiment",163,34,"m","l"
"164","A","D",567.127870661227,1,5,"experiment",164,34,"m","l"
"165","B","C",816.827490693662,1,5,"experiment",165,34,"m","l"
"166","B","C",265.940898067849,1,5,"experiment",166,34,"m","l"
"167","B","C",770.760006314096,1,5,"experiment",167,34,"m","l"
"168","B","D",742.871551733697,1,5,"experiment",168,34,"m","l"
"169","A","D",398.066390096893,1,5,"experiment",169,34,"m","l"
"170","A","C",411.60479749652,1,5,"experiment",170,34,"m","l"
"171","B","E",847.758679867257,0,5,"experiment",171,34,"m","l"
"172","A","C",511.353778875281,1,5,"experiment",172,34,"m","l"
"173","A","D",508.162062955541,1,5,"experiment",173,34,"m","l"
"174","A","C",506.314012903236,1,5,"experiment",174,34,"m","l"
"175","A","D",466.434117063835,1,5,"experiment",175,34,"m","l"
"176","B","E",1102.47438893851,1,5,"experiment",176,34,"m","l"
"177","B","E",1377.98281146528,0,5,"experiment",177,34,"m","l"
"178","A","E",336.615310845276,1,5,"experiment",178,34,"m","l"
"179","B","C",412.514882949143,0,5,"experiment",179,34,"m","l"
"180","B","D",740.650083412205,1,5,"experiment",180,34,"m","l"
"181","A","E",558.03198331147,0,5,"experiment",181,34,"m","l"
"182","B","D",371.118181039301,1,5,"experiment",182,34,"m","l"
"183","A","C",412.013921869799,1,5,"experiment",183,34,"m","l"
"184","B","E",1075.15553488845,0,5,"experiment",184,34,"m","l"
"185","A","C",296.049111868011,1,5,"experiment",185,34,"m","l"
"186","A","E",605.484957266689,1,5,"experiment",186,34,"m","l"
"187","A","D",469.527391596588,1,5,"experiment",187,34,"m","l"
"188","B","E",784.913412205422,1,5,"experiment",188,34,"m","l"
"189","A","D",618.740946680171,0,5,"experiment",189,34,"m","l"
"190","A","D",586.849770290389,1,5,"experiment",190,34,"m","l"
"191","B","D",1298.32240714838,1,5,"experiment",191,34,"m","l"
"192","A","C",458.547963332972,0,5,"experiment",192,34,"m","l"
"193","A","C",1063.14203126153,1,5,"experiment",193,34,"m","l"
"194","A","E",807.069954268953,0,5,"experiment",194,34,"m","l"
"195","A","C",454.668837418773,1,5,"experiment",195,34,"m","l"
"196","A","E",1967.21258018186,1,5,"experiment",196,34,"m","l"
"197","A","C",315.014257947477,1,5,"experiment",197,34,"m","l"
"198","A","D",825.832587366845,1,5,"experiment",198,34,"m","l"
"199","A","E",586.236793081026,1,5,"experiment",199,34,"m","l"
"200","A","E",694.630914255765,1,5,"experiment",200,34,"m","l"
"201","B","E",596.739254541508,1,5,"experiment",201,34,"m","l"
"202","B","D",826.555684983052,1,5,"experiment",202,34,"m","l"
"203","B","C",767.807186126133,0,5,"experiment",203,34,"m","l"
"204","B","D",688.740087410761,0,5,"experiment",204,34,"m","l"
"205","B","D",961.991602714294,1,5,"experiment",205,34,"m","l"
"206","B","E",566.399842456002,1,5,"experiment",206,34,"m","l"
"207","A","E",1035.54390629889,0,5,"experiment",207,34,"m","l"
"208","A","C",452.707473580401,1,5,"experiment",208,34,"m","l"
"209","A","E",1239.15166944069,1,5,"experiment",209,34,"m","l"
"210","A","D",498.08000329125,0,5,"experiment",210,34,"m","l"
"211","A","E",870.479820654504,1,5,"experiment",211,34,"m","l"
"212","A","D",1002.91089050555,1,5,"experiment",212,34,"m","l"
"213","A","C",557.082751756909,1,5,"experiment",213,34,"m","l"
"214","B","E",660.456721543844,1,5,"experiment",214,34,"m","l"
"215","A","E",597.24931268452,1,5,"experiment",215,34,"m","l"
"216","A","C",2376.56812344531,1,5,"experiment",216,34,"m","l"
"217","B","E",619.956213274154,0,5,"experiment",217,34,"m","l"
"218","B","C",509.917236913449,0,5,"experiment",218,34,"m","l"
"219","B","D",738.368883744816,1,5,"experiment",219,34,"m","l"
"220","B","E",984.375929568554,1,5,"experiment",220,34,"m","l"
"221","A","C",612.576471283206,1,5,"experiment",221,34,"m","l"
"222","A","D",871.241430490578,1,5,"experiment",222,34,"m","l"
"223","B","C",473.887137435411,0,5,"experiment",223,34,"m","l"
"224","A","D",855.62810579084,1,5,"experiment",224,34,"m","l"
"225","A","D",753.630569973656,1,5,"experiment",225,34,"m","l"
"226","A","E",492.919474772032,1,5,"experiment",226,34,"m","l"
"227","A","E",884.978854434981,1,5,"experiment",227,34,"m","l"
"228","A","D",486.914881164463,1,5,"experiment",228,34,"m","l"
"229","A","E",586.37297689176,1,5,"experiment",229,34,"m","l"
"230","A","E",514.125585758015,0,5,"experiment",230,34,"m","l"
"231","B","D",708.236926530583,1,5,"experiment",231,34,"m","l"
"232","A","D",491.292268341552,1,5,"experiment",232,34,"m","l"
"233","B","C",504.260038112177,1,5,"experiment",233,34,"m","l"
"234","A","C",379.814617831943,1,5,"experiment",234,34,"m","l"
"235","B","D",726.450348755545,1,5,"experiment",235,34,"m","l"
"236","B","C",730.991647578759,1,5,"experiment",236,34,"m","l"
"237","B","E",1318.66765496857,1,5,"experiment",237,34,"m","l"
"238","B","D",508.035426336248,1,5,"experiment",238,34,"m","l"
"239","A","C",224.466203651798,0,5,"experiment",239,34,"m","l"
"240","A","E",696.272509857962,1,5,"experiment",240,34,"m","l"
"241","A","E",521.62499659324,1,5,"experiment",241,34,"m","l"
"242","B","D",632.995269474291,0,5,"experiment",242,34,"m","l"
"243","B","E",481.45971759582,0,5,"experiment",243,34,"m","l"
"244","B","E",665.482938940213,1,5,"experiment",244,34,"m","l"
"245","A","C",2309.99487166349,1,5,"experiment",245,34,"m","l"
"246","A","D",542.462741722729,1,5,"experiment",246,34,"m","l"
"247","B","C",447.50840226994,0,5,"experiment",247,34,"m","l"
"248","B","E",843.569680506498,0,5,"experiment",248,34,"m","l"
"249","B","E",687.149063702401,0,5,"experiment",249,34,"m","l"
"250","A","E",1030.47491009546,1,5,"experiment",250,34,"m","l"
"251","B","D",702.643718374405,1,5,"experiment",251,34,"m","l"
"252","B","D",665.485420270896,0,5,"experiment",252,34,"m","l"
"253","A","D",503.720135071768,0,5,"experiment",253,34,"m","l"
"254","B","C",705.732054649823,1,5,"experiment",254,34,"m","l"
"255","B","E",743.996374256644,1,5,"experiment",255,34,"m","l"
"256","A","E",756.807421236349,0,5,"experiment",256,34,"m","l"
"257","B","E",705.610527018668,1,5,"experiment",257,34,"m","l"
"258","B","E",586.19040158348,1,5,"experiment",258,34,"m","l"
"259","B","E",715.990015681887,1,5,"experiment",259,34,"m","l"
"260","A","E",375.078537575975,1,5,"experiment",260,34,"m","l"
"261","B","C",921.608881090292,1,5,"experiment",261,34,"m","l"
"262","B","E",682.919601060391,1,5,"experiment",262,34,"m","l"
"263","B","E",519.119497157822,1,5,"experiment",263,34,"m","l"
"264","A","C",410.476707778401,1,5,"experiment",264,34,"m","l"
"265","A","C",378.434446949763,1,5,"experiment",265,34,"m","l"
"266","B","D",809.424639459952,1,5,"experiment",266,34,"m","l"
"267","B","D",954.332084024525,1,5,"experiment",267,34,"m","l"
"268","B","C",369.247319690591,1,5,"experiment",268,34,"m","l"
"269","B","D",660.839087197989,1,5,"experiment",269,34,"m","l"
"270","B","C",1014.63147483661,1,5,"experiment",270,34,"m","l"
"271","B","D",874.445790141234,1,5,"experiment",271,34,"m","l"
"272","A","E",762.700486943855,1,5,"experiment",272,34,"m","l"
"273","A","D",505.190153797795,1,5,"experiment",273,34,"m","l"
"274","B","D",834.385194726963,1,5,"experiment",274,34,"m","l"
"275","B","C",860.45526362565,0,5,"experiment",275,34,"m","l"
"276","B","C",407.180149300909,1,5,"experiment",276,34,"m","l"
"277","B","C",295.476789702115,1,5,"experiment",277,34,"m","l"
"278","B","E",754.955347035978,1,5,"experiment",278,34,"m","l"
"279","B","C",257.010465762379,1,5,"experiment",279,34,"m","l"
"280","A","D",564.961536739333,0,5,"experiment",280,34,"m","l"
"281","A","D",457.10154736543,1,5,"experiment",281,34,"m","l"
"282","B","E",658.665642776761,1,5,"experiment",282,34,"m","l"
"283","B","D",940.52171916324,1,5,"experiment",283,34,"m","l"
"284","B","E",754.208204268989,1,5,"experiment",284,34,"m","l"
"285","A","E",630.623780196983,1,5,"experiment",285,34,"m","l"
"286","A","C",397.065104318926,1,5,"experiment",286,34,"m","l"
"287","B","C",889.374703465796,1,5,"experiment",287,34,"m","l"
"288","A","E",637.371026267331,1,5,"experiment",288,34,"m","l"
"289","A","E",654.337596431308,1,5,"experiment",289,34,"m","l"
"290","A","C",544.835763139713,0,5,"experiment",290,34,"m","l"
"291","A","E",1083.26983019004,0,5,"experiment",291,34,"m","l"
"292","A","C",170.990857232384,1,5,"experiment",292,34,"m","l"
"293","B","C",963.98496802097,0,5,"experiment",293,34,"m","l"
"294","B","E",388.895988146849,1,5,"experiment",294,34,"m","l"
"295","B","E",1068.23068421614,1,5,"experiment",295,34,"m","l"
"296","B","C",1261.13008296571,1,5,"experiment",296,34,"m","l"
"297","B","E",763.417799153465,0,5,"experiment",297,34,"m","l"
"298","A","E",869.838146812524,1,5,"experiment",298,34,"m","l"
"299","B","D",679.112130669497,1,5,"experiment",299,34,"m","l"
"300","B","E",633.811197078493,0,5,"experiment",300,34,"m","l"
"301","B","E",885.039824048046,1,5,"experiment",301,34,"m","l"
"302","A","C",456.476296334695,1,5,"experiment",302,34,"m","l"
"303","A","D",499.220535717694,1,5,"experiment",303,34,"m","l"
"304","A","C",515.344571619593,1,5,"experiment",304,34,"m","l"
"305","A","C",539.802987138057,1,5,"experiment",305,34,"m","l"
"306","A","D",706.869229863243,1,5,"experiment",306,34,"m","l"
"307","B","D",712.384177788325,1,5,"experiment",307,34,"m","l"
"308","A","E",818.964464438223,1,5,"experiment",308,34,"m","l"
"309","B","E",488.972420287988,1,5,"experiment",309,34,"m","l"
"310","A","E",676.988134321936,1,5,"experiment",310,34,"m","l"
"311","A","C",470.562453520418,0,5,"experiment",311,34,"m","l"
"312","A","D",792.23672355383,1,5,"experiment",312,34,"m","l"
"313","A","D",797.966892702222,1,5,"experiment",313,34,"m","l"
"314","A","E",735.942007982192,1,5,"experiment",314,34,"m","l"
"315","B","D",716.528492932034,0,5,"experiment",315,34,"m","l"
"316","A","D",413.189803806645,1,5,"experiment",316,34,"m","l"
"317","B","D",698.603782953951,1,5,"experiment",317,34,"m","l"
"318","B","C",453.603922057762,0,5,"experiment",318,34,"m","l"
"319","B","C",274.346219629619,1,5,"experiment",319,34,"m","l"
"320","B","C",437.214916742989,0,5,"experiment",320,34,"m","l"
"321","B","E",700.569251162381,1,5,"experiment",321,34,"m","l"
"322","B","C",272.438040447405,1,5,"experiment",322,34,"m","l"
"323","B","D",665.703684047296,1,5,"experiment",323,34,"m","l"
"324","B","E",292.314541660403,1,5,"experiment",324,34,"m","l"
"325","A","E",725.053058408327,1,5,"experiment",325,34,"m","l"
"326","B","E",856.450237741402,1,5,"experiment",326,34,"m","l"
"327","A","C",640.511576204479,1,5,"experiment",327,34,"m","l"
"328","A","D",534.157774665863,1,5,"experiment",328,34,"m","l"
"329","A","E",852.370152840167,1,5,"experiment",329,34,"m","l"
"330","B","D",960.472754713964,1,5,"experiment",330,34,"m","l"
"331","A","D",785.632614325543,0,5,"experiment",331,34,"m","l"
"332","B","D",682.241384324714,1,5,"experiment",332,34,"m","l"
"333","B","C",185.480858311427,1,5,"experiment",333,34,"m","l"
"334","B","D",667.853333281782,1,5,"experiment",334,34,"m","l"
"335","B","D",563.129258059764,1,5,"experiment",335,34,"m","l"
"336","A","D",552.768298685262,1,5,"experiment",336,34,"m","l"
"337","B","E",1214.43909058485,1,5,"experiment",337,34,"m","l"
"338","B","C",471.111977709006,1,5,"experiment",338,34,"m","l"
"339","B","D",601.822290047285,1,5,"experiment",339,34,"m","l"
"340","B","E",987.243650556557,1,5,"experiment",340,34,"m","l"
"341","B","C",495.166740157941,0,5,"experiment",341,34,"m","l"
"342","A","C",405.424237904715,1,5,"experiment",342,34,"m","l"
"343","B","E",705.351130995268,0,5,"experiment",343,34,"m","l"
"344","B","C",725.197048912653,1,5,"experiment",344,34,"m","l"
"345","A","C",505.80851168797,1,5,"experiment",345,34,"m","l"
"346","A","C",526.237933698291,1,5,"experiment",346,34,"m","l"
"347","A","C",600.102696223963,1,5,"experiment",347,34,"m","l"
"348","B","D",469.919530805952,1,5,"experiment",348,34,"m","l"
"349","B","D",744.032660525793,1,5,"experiment",349,34,"m","l"
"350","A","C",293.407172989024,1,5,"experiment",350,34,"m","l"
"351","B","E",559.62945656896,1,5,"experiment",351,34,"m","l"
"352","A","C",343.845548563535,1,5,"experiment",352,34,"m","l"
"353","B","E",659.039944656564,1,5,"experiment",353,34,"m","l"
"354","B","D",665.93200479134,0,5,"experiment",354,34,"m","l"
"355","A","E",569.889249274234,1,5,"experiment",355,34,"m","l"
"356","A","E",841.750128245036,1,5,"experiment",356,34,"m","l"
"357","A","C",284.501385226002,1,5,"experiment",357,34,"m","l"
"358","A","C",155.799768263316,0,5,"experiment",358,34,"m","l"
"359","B","E",619.136551056639,1,5,"experiment",359,34,"m","l"
"360","A","C",341.356746240109,1,5,"experiment",360,34,"m","l"
