"","Condition1","Condition2","rt","corr","id","phase","trial","age","gender","hand"
"165","B","C",447.855919264376,1,1,"experiment",165,22,"w","l"
"166","A","E",366.605357250055,1,1,"experiment",166,22,"w","l"
"167","A","C",325.433886123389,1,1,"experiment",167,22,"w","l"
"168","B","C",457.544468175365,1,1,"experiment",168,22,"w","l"
"169","A","E",328.009148059898,1,1,"experiment",169,22,"w","l"
"170","B","E",1799.16808882532,1,1,"experiment",170,22,"w","l"
"171","A","D",518.667331948452,1,1,"experiment",171,22,"w","l"
"172","A","D",1046.72488744989,1,1,"experiment",172,22,"w","l"
"173","A","E",963.206987934112,1,1,"experiment",173,22,"w","l"
"174","A","C",296.972940498295,1,1,"experiment",174,22,"w","l"
"175","B","D",694.325740548599,1,1,"experiment",175,22,"w","l"
"176","A","C",285.498379995752,1,1,"experiment",176,22,"w","l"
"177","A","C",660.246684950641,0,1,"experiment",177,22,"w","l"
"178","A","E",609.554463435124,1,1,"experiment",178,22,"w","l"
"179","B","D",499.848131635787,1,1,"experiment",179,22,"w","l"
"180","B","C",409.345696285481,1,1,"experiment",180,22,"w","l"
"181","A","C",162.992528221015,1,1,"experiment",181,22,"w","l"
"182","A","E",475.975634871285,1,1,"experiment",182,22,"w","l"
"183","A","C",519.087781275851,1,1,"experiment",183,22,"w","l"
"184","B","D",898.474038615325,1,1,"experiment",184,22,"w","l"
"185","A","C",32.0087587540146,0,1,"experiment",185,22,"w","l"
"186","B","C",490.504716150897,1,1,"experiment",186,22,"w","l"
"187","B","C",634.45722902443,1,1,"experiment",187,22,"w","l"
"188","A","C",370.124628374463,1,1,"experiment",188,22,"w","l"
"189","A","C",610.492498121467,1,1,"experiment",189,22,"w","l"
"190","A","E",429.089363296768,1,1,"experiment",190,22,"w","l"
"191","A","E",463.847406884204,0,1,"experiment",191,22,"w","l"
"192","B","D",635.569509164085,0,1,"experiment",192,22,"w","l"
"193","A","C",2012.30778915584,1,1,"experiment",193,22,"w","l"
"194","A","E",1007.15744171286,1,1,"experiment",194,22,"w","l"
"195","B","E",592.577220006534,1,1,"experiment",195,22,"w","l"
"196","A","D",763.998211646573,1,1,"experiment",196,22,"w","l"
"197","B","D",548.785991485788,1,1,"experiment",197,22,"w","l"
"198","B","D",697.387316862593,0,1,"experiment",198,22,"w","l"
"199","A","E",645.603117874105,1,1,"experiment",199,22,"w","l"
"200","B","C",924.095819937522,1,1,"experiment",200,22,"w","l"
"201","A","D",633.063118788242,1,1,"experiment",201,22,"w","l"
"202","B","E",806.595451535916,1,1,"experiment",202,22,"w","l"
"203","B","C",360.248426402948,1,1,"experiment",203,22,"w","l"
"204","B","D",2175.60055197638,1,1,"experiment",204,22,"w","l"
"205","A","E",947.212396088867,1,1,"experiment",205,22,"w","l"
"206","A","E",553.308726371264,1,1,"experiment",206,22,"w","l"
"207","B","E",983.509204986744,0,1,"experiment",207,22,"w","l"
"208","B","C",637.591516026174,1,1,"experiment",208,22,"w","l"
"209","A","E",312.163539473752,1,1,"experiment",209,22,"w","l"
"210","A","E",842.065310848624,1,1,"experiment",210,22,"w","l"
"211","A","E",441.351521435615,1,1,"experiment",211,22,"w","l"
"212","B","D",694.707356432019,1,1,"experiment",212,22,"w","l"
"213","B","C",649.442867599352,0,1,"experiment",213,22,"w","l"
"214","B","E",665.072394428481,1,1,"experiment",214,22,"w","l"
"215","B","E",653.375803993846,1,1,"experiment",215,22,"w","l"
"216","A","D",2340.68297392144,1,1,"experiment",216,22,"w","l"
"217","B","D",520.797993047659,1,1,"experiment",217,22,"w","l"
"218","B","E",1459.66463182038,1,1,"experiment",218,22,"w","l"
"219","A","D",473.455423966838,1,1,"experiment",219,22,"w","l"
"220","B","E",622.376154823246,1,1,"experiment",220,22,"w","l"
"221","A","E",403.106650107526,1,1,"experiment",221,22,"w","l"
"222","B","D",642.135562282323,1,1,"experiment",222,22,"w","l"
"223","A","D",755.238418096065,1,1,"experiment",223,22,"w","l"
"224","A","E",473.628762310926,1,1,"experiment",224,22,"w","l"
"225","A","D",777.713807584518,1,1,"experiment",225,22,"w","l"
"226","A","C",748.69343101089,0,1,"experiment",226,22,"w","l"
"227","A","E",496.313011928126,0,1,"experiment",227,22,"w","l"
"228","B","C",420.467400247156,0,1,"experiment",228,22,"w","l"
"229","A","E",765.373719372935,1,1,"experiment",229,22,"w","l"
"230","B","D",936.263322582268,1,1,"experiment",230,22,"w","l"
"231","B","C",480.038222215738,1,1,"experiment",231,22,"w","l"
"232","B","E",1406.6329582557,1,1,"experiment",232,22,"w","l"
"233","A","D",542.079714960381,1,1,"experiment",233,22,"w","l"
"234","B","E",667.387896398752,1,1,"experiment",234,22,"w","l"
"235","B","E",787.914151968459,1,1,"experiment",235,22,"w","l"
"236","B","D",755.231538347306,0,1,"experiment",236,22,"w","l"
"237","B","E",910.856071303313,1,1,"experiment",237,22,"w","l"
"238","A","C",113.018516451872,1,1,"experiment",238,22,"w","l"
"239","A","C",197.269766016967,1,1,"experiment",239,22,"w","l"
"240","A","C",280.455521017075,1,1,"experiment",240,22,"w","l"
"241","A","D",520.238436661247,0,1,"experiment",241,22,"w","l"
"242","B","C",1033.3838146649,1,1,"experiment",242,22,"w","l"
"243","B","E",835.496685828581,1,1,"experiment",243,22,"w","l"
"244","A","C",861.388650820183,1,1,"experiment",244,22,"w","l"
"245","B","C",786.012537648355,1,1,"experiment",245,22,"w","l"
"246","B","C",348.963594325503,1,1,"experiment",246,22,"w","l"
"247","A","E",753.25314441709,1,1,"experiment",247,22,"w","l"
"248","A","C",205.042203190693,1,1,"experiment",248,22,"w","l"
"249","B","C",669.368589018864,1,1,"experiment",249,22,"w","l"
"250","A","D",779.705587401432,1,1,"experiment",250,22,"w","l"
"251","B","D",845.055362717904,1,1,"experiment",251,22,"w","l"
"252","A","D",657.8731107779,1,1,"experiment",252,22,"w","l"
"253","A","D",1062.56389186128,1,1,"experiment",253,22,"w","l"
"254","B","D",941.872612341459,0,1,"experiment",254,22,"w","l"
"255","B","D",727.008710765264,1,1,"experiment",255,22,"w","l"
"256","B","D",596.718959772493,1,1,"experiment",256,22,"w","l"
"257","B","C",719.533598680326,1,1,"experiment",257,22,"w","l"
"258","B","D",607.555735629006,1,1,"experiment",258,22,"w","l"
"259","A","E",334.11126185618,1,1,"experiment",259,22,"w","l"
"260","B","C",508.615539006627,1,1,"experiment",260,22,"w","l"
"261","A","E",385.60426434736,1,1,"experiment",261,22,"w","l"
"262","B","E",585.27013874449,1,1,"experiment",262,22,"w","l"
"263","A","D",707.754718694907,0,1,"experiment",263,22,"w","l"
"264","B","D",449.866588635329,1,1,"experiment",264,22,"w","l"
"265","A","E",445.619260195264,1,1,"experiment",265,22,"w","l"
"266","A","D",624.372336100062,1,1,"experiment",266,22,"w","l"
"267","B","D",1109.75074128992,1,1,"experiment",267,22,"w","l"
"268","B","C",331.501558621035,1,1,"experiment",268,22,"w","l"
"269","B","D",507.087070713257,1,1,"experiment",269,22,"w","l"
"270","A","E",1216.16491657614,1,1,"experiment",270,22,"w","l"
"271","A","C",1198.88919371,1,1,"experiment",271,22,"w","l"
"272","A","C",325.606029259659,1,1,"experiment",272,22,"w","l"
"273","B","D",924.188332366847,0,1,"experiment",273,22,"w","l"
"274","A","E",698.394937525961,1,1,"experiment",274,22,"w","l"
"275","B","C",831.986720365543,1,1,"experiment",275,22,"w","l"
"276","A","C",235.550665294989,1,1,"experiment",276,22,"w","l"
"277","A","E",711.963630929169,0,1,"experiment",277,22,"w","l"
"278","A","D",728.666085052782,1,1,"experiment",278,22,"w","l"
"279","A","C",383.811944032365,1,1,"experiment",279,22,"w","l"
"280","A","D",983.555000105213,1,1,"experiment",280,22,"w","l"
"281","A","E",409.25537008449,1,1,"experiment",281,22,"w","l"
"282","B","C",509.396140955298,1,1,"experiment",282,22,"w","l"
"283","A","D",800.454201263299,1,1,"experiment",283,22,"w","l"
"284","B","D",658.900355640464,0,1,"experiment",284,22,"w","l"
"285","B","D",668.834020430357,1,1,"experiment",285,22,"w","l"
"286","B","E",855.331018376881,1,1,"experiment",286,22,"w","l"
"287","A","E",414.871682395595,1,1,"experiment",287,22,"w","l"
"288","B","E",655.808346295877,0,1,"experiment",288,22,"w","l"
"289","A","C",334.566328241906,1,1,"experiment",289,22,"w","l"
"290","B","C",686.821162611076,1,1,"experiment",290,22,"w","l"
"291","B","E",1096.96554319603,1,1,"experiment",291,22,"w","l"
"292","B","D",500.38216285575,0,1,"experiment",292,22,"w","l"
"293","B","C",1133.86238611191,1,1,"experiment",293,22,"w","l"
"294","A","D",898.526643957723,1,1,"experiment",294,22,"w","l"
"295","B","E",1075.95644801331,1,1,"experiment",295,22,"w","l"
"296","B","C",293.633783591119,0,1,"experiment",296,22,"w","l"
"297","A","C",412.774434715006,1,1,"experiment",297,22,"w","l"
"298","B","C",958.528114072938,1,1,"experiment",298,22,"w","l"
"299","A","C",284.775834516204,1,1,"experiment",299,22,"w","l"
"300","B","C",3446.13875668508,0,1,"experiment",300,22,"w","l"
"301","A","D",852.76050467415,1,1,"experiment",301,22,"w","l"
"302","B","D",790.461618255898,1,1,"experiment",302,22,"w","l"
"303","B","E",720.307763882819,1,1,"experiment",303,22,"w","l"
"304","A","C",308.409104513359,1,1,"experiment",304,22,"w","l"
"305","A","C",1166.25356220305,1,1,"experiment",305,22,"w","l"
"306","B","E",526.97370328621,0,1,"experiment",306,22,"w","l"
"307","B","D",1415.79478787981,0,1,"experiment",307,22,"w","l"
"308","B","D",606.762741153681,1,1,"experiment",308,22,"w","l"
"309","B","D",1148.21730345224,1,1,"experiment",309,22,"w","l"
"310","B","E",1006.45769164331,1,1,"experiment",310,22,"w","l"
"311","B","C",509.585079026055,1,1,"experiment",311,22,"w","l"
"312","A","D",681.417771302446,1,1,"experiment",312,22,"w","l"
"313","A","E",659.466062352321,1,1,"experiment",313,22,"w","l"
"314","A","D",742.090905452303,1,1,"experiment",314,22,"w","l"
"315","A","C",349.270562879104,0,1,"experiment",315,22,"w","l"
"316","B","C",475.769680255897,1,1,"experiment",316,22,"w","l"
"317","B","C",570.216712045164,1,1,"experiment",317,22,"w","l"
"318","A","E",381.718981248933,1,1,"experiment",318,22,"w","l"
"319","B","E",637.395220813137,1,1,"experiment",319,22,"w","l"
"320","B","E",587.914142561042,1,1,"experiment",320,22,"w","l"
"321","B","E",911.69635775496,1,1,"experiment",321,22,"w","l"
"322","A","C",680.570275937943,0,1,"experiment",322,22,"w","l"
"323","B","C",1404.59344720709,1,1,"experiment",323,22,"w","l"
"324","B","E",1341.24551699163,1,1,"experiment",324,22,"w","l"
"325","B","D",652.693130147652,1,1,"experiment",325,22,"w","l"
"326","A","C",466.265036251098,1,1,"experiment",326,22,"w","l"
"327","B","D",1207.996441909,1,1,"experiment",327,22,"w","l"
"328","A","E",454.849343127771,0,1,"experiment",328,22,"w","l"
"329","B","D",589.797866658862,1,1,"experiment",329,22,"w","l"
"330","A","E",373.256460951903,1,1,"experiment",330,22,"w","l"
"331","A","C",286.345187270263,0,1,"experiment",331,22,"w","l"
"332","A","E",506.948294208832,1,1,"experiment",332,22,"w","l"
"333","B","C",1370.03452204023,0,1,"experiment",333,22,"w","l"
"334","A","D",1090.15685844787,1,1,"experiment",334,22,"w","l"
"335","B","C",566.959203985796,1,1,"experiment",335,22,"w","l"
"336","A","C",503.363542881136,0,1,"experiment",336,22,"w","l"
"337","B","C",688.261557373463,1,1,"experiment",337,22,"w","l"
"338","A","D",1047.39580085361,1,1,"experiment",338,22,"w","l"
"339","A","C",496.625423658993,1,1,"experiment",339,22,"w","l"
"340","B","C",677.140413399771,0,1,"experiment",340,22,"w","l"
"341","A","E",471.77668264217,0,1,"experiment",341,22,"w","l"
"342","B","C",804.423089726044,1,1,"experiment",342,22,"w","l"
"343","B","D",519.378973868859,1,1,"experiment",343,22,"w","l"
"344","B","E",700.600777705596,1,1,"experiment",344,22,"w","l"
"345","B","D",719.249452701,0,1,"experiment",345,22,"w","l"
"346","B","D",2272.94048519633,1,1,"experiment",346,22,"w","l"
"347","A","D",1123.72083909708,0,1,"experiment",347,22,"w","l"
"348","A","D",1387.68016701053,1,1,"experiment",348,22,"w","l"
"349","A","C",514.388408671359,0,1,"experiment",349,22,"w","l"
"350","B","E",882.955308494335,1,1,"experiment",350,22,"w","l"
"351","A","E",562.700038682336,0,1,"experiment",351,22,"w","l"
"352","A","D",640.026153591876,1,1,"experiment",352,22,"w","l"
"353","A","D",592.698085725205,1,1,"experiment",353,22,"w","l"
"354","B","E",564.311472086559,0,1,"experiment",354,22,"w","l"
"355","A","D",784.717749696743,0,1,"experiment",355,22,"w","l"
"356","A","C",151.295353456223,1,1,"experiment",356,22,"w","l"
"357","B","C",635.434894757731,1,1,"experiment",357,22,"w","l"
"358","B","C",752.305010011705,1,1,"experiment",358,22,"w","l"
"359","B","C",705.667583531058,1,1,"experiment",359,22,"w","l"
"360","A","E",540.026851878258,1,1,"experiment",360,22,"w","l"
