"","Condition1","Condition2","id","rt","p","corr","vpnr","phase","age","gender","hand"
"164","-1","1","K13",1304.24719960267,0.8,1,13,"experiment",28,"m","r"
"165","-1","1","K13",1104.66975754768,0.8,1,13,"experiment",28,"m","r"
"166","-1","1","K13",1427.4901091371,0.8,1,13,"experiment",28,"m","r"
"167","-1","1","K13",1604.57436268372,0.8,1,13,"experiment",28,"m","r"
"168","-1","1","K13",1012.6874555807,0.8,0,13,"experiment",28,"m","r"
"169","-1","1","K13",846.391927681196,0.8,1,13,"experiment",28,"m","r"
"170","-1","1","K13",1010.02521825047,0.8,1,13,"experiment",28,"m","r"
"171","-1","1","K13",980.740438410709,0.8,1,13,"experiment",28,"m","r"
"172","-1","1","K13",1056.36470393908,0.8,0,13,"experiment",28,"m","r"
"173","-1","1","K13",1305.37049014531,0.8,1,13,"experiment",28,"m","r"
"174","-1","1","K13",1245.29371510571,0.8,1,13,"experiment",28,"m","r"
"175","-1","1","K13",1220.60504324937,0.8,1,13,"experiment",28,"m","r"
"176","-1","1","K13",933.790643788136,0.8,1,13,"experiment",28,"m","r"
"177","-1","1","K13",1477.20655373548,0.8,1,13,"experiment",28,"m","r"
"178","-1","1","K13",976.135990106708,0.8,1,13,"experiment",28,"m","r"
"179","-1","1","K13",1018.04735794738,0.8,1,13,"experiment",28,"m","r"
"180","-1","1","K13",989.171062379326,0.8,1,13,"experiment",28,"m","r"
"181","1","1","K13",903.260645904577,0.9,1,13,"uebung",28,"m","r"
"182","1","1","K13",1251.44933042717,0.9,1,13,"uebung",28,"m","r"
"183","1","1","K13",1349.10476047395,0.9,1,13,"uebung",28,"m","r"
"184","1","1","K13",1096.65583093692,0.9,1,13,"uebung",28,"m","r"
"185","1","1","K13",1668.83360722438,0.9,1,13,"uebung",28,"m","r"
"186","1","1","K13",1057.78835409927,0.9,1,13,"uebung",28,"m","r"
"187","1","1","K13",1123.53488913637,0.9,1,13,"experiment",28,"m","r"
"188","1","1","K13",1723.9122180924,0.9,1,13,"experiment",28,"m","r"
"189","1","1","K13",1704.55493827867,0.9,1,13,"experiment",28,"m","r"
"190","1","1","K13",1489.1426379615,0.9,1,13,"experiment",28,"m","r"
"191","1","1","K13",1573.02436061086,0.9,1,13,"experiment",28,"m","r"
"192","1","1","K13",1222.68495139531,0.9,1,13,"experiment",28,"m","r"
"193","1","1","K13",1236.07106509894,0.9,0,13,"experiment",28,"m","r"
"194","1","1","K13",946.998893124973,0.9,1,13,"experiment",28,"m","r"
"195","1","1","K13",1219.60837230408,0.9,0,13,"experiment",28,"m","r"
"196","1","1","K13",1136.79726574441,0.9,1,13,"experiment",28,"m","r"
"197","1","1","K13",945.665178511076,0.9,0,13,"experiment",28,"m","r"
"198","1","1","K13",808.678812640245,0.9,1,13,"experiment",28,"m","r"
"199","1","1","K13",1874.65044215946,0.9,1,13,"experiment",28,"m","r"
"200","1","1","K13",1123.93580932123,0.9,1,13,"experiment",28,"m","r"
"201","1","1","K13",1198.33403277592,0.9,1,13,"experiment",28,"m","r"
"202","1","1","K13",1490.73215929774,0.9,1,13,"experiment",28,"m","r"
"203","1","1","K13",1109.2065669547,0.9,0,13,"experiment",28,"m","r"
"204","1","1","K13",1080.69019115334,0.9,1,13,"experiment",28,"m","r"
"205","1","1","K13",1017.22518277221,0.9,1,13,"experiment",28,"m","r"
"206","1","1","K13",1057.54733785573,0.9,1,13,"experiment",28,"m","r"
"207","1","1","K13",765.484429664483,0.9,1,13,"experiment",28,"m","r"
"208","1","1","K13",1211.34714669231,0.9,1,13,"experiment",28,"m","r"
"209","1","1","K13",1078.98861393411,0.9,1,13,"experiment",28,"m","r"
"210","1","1","K13",1647.69005782566,0.9,1,13,"experiment",28,"m","r"
"211","1","1","K13",975.814526836388,0.9,1,13,"experiment",28,"m","r"
"212","1","1","K13",1024.81696052301,0.9,1,13,"experiment",28,"m","r"
"213","1","1","K13",1143.58986006161,0.9,0,13,"experiment",28,"m","r"
"214","1","1","K13",1098.12518314533,0.9,1,13,"experiment",28,"m","r"
"215","1","1","K13",1559.20919945977,0.9,1,13,"experiment",28,"m","r"
"216","1","1","K13",1164.75081669935,0.9,1,13,"experiment",28,"m","r"
"217","1","1","K13",1358.36984096058,0.9,1,13,"experiment",28,"m","r"
"218","1","1","K13",1248.47886556375,0.9,1,13,"experiment",28,"m","r"
"219","1","1","K13",875.292148927812,0.9,1,13,"experiment",28,"m","r"
"220","1","1","K13",1212.22560761358,0.9,1,13,"experiment",28,"m","r"
"221","1","1","K13",1158.29596470633,0.9,1,13,"experiment",28,"m","r"
"222","1","1","K13",1068.68438874629,0.9,1,13,"experiment",28,"m","r"
"223","1","1","K13",976.10642074397,0.9,1,13,"experiment",28,"m","r"
"224","1","1","K13",1113.5342587653,0.9,1,13,"experiment",28,"m","r"
"225","1","1","K13",887.877129546021,0.9,0,13,"experiment",28,"m","r"
"226","1","1","K13",1162.27777885269,0.9,1,13,"experiment",28,"m","r"
"227","1","1","K13",959.388104166584,0.9,1,13,"experiment",28,"m","r"
"228","1","1","K13",1490.17854662698,0.9,1,13,"experiment",28,"m","r"
"229","1","1","K13",929.365182447116,0.9,0,13,"experiment",28,"m","r"
"230","1","1","K13",1378.48896882132,0.9,1,13,"experiment",28,"m","r"
"231","1","1","K13",980.324004694119,0.9,1,13,"experiment",28,"m","r"
"232","1","1","K13",1005.76366209755,0.9,1,13,"experiment",28,"m","r"
"233","1","1","K13",1485.26949240792,0.9,1,13,"experiment",28,"m","r"
"234","1","1","K13",1090.20001118769,0.9,0,13,"experiment",28,"m","r"
"235","1","1","K13",882.108187617926,0.9,1,13,"experiment",28,"m","r"
"236","1","1","K13",884.335198104211,0.9,1,13,"experiment",28,"m","r"
"237","1","1","K13",1206.54328075905,0.9,1,13,"experiment",28,"m","r"
"238","1","1","K13",1171.84681869969,0.9,1,13,"experiment",28,"m","r"
"239","1","1","K13",1141.23406671905,0.9,1,13,"experiment",28,"m","r"
"240","1","1","K13",1286.5206323378,0.9,1,13,"experiment",28,"m","r"
