"","Condition1","Condition2","rt","corr","id","phase","trial","age","gender","hand"
"119","B","E",587.624251999337,1,10,"experiment",119,25,"m","r"
"120","B","D",655.163090405809,1,10,"experiment",120,25,"m","r"
"121","A","C",924.917928382392,1,10,"experiment",121,25,"m","r"
"122","B","C",508.762204157269,1,10,"experiment",122,25,"m","r"
"123","B","C",892.366125974002,0,10,"experiment",123,25,"m","r"
"124","B","C",873.709698650625,1,10,"experiment",124,25,"m","r"
"125","A","D",541.583421926902,1,10,"experiment",125,25,"m","r"
"126","B","C",446.813093377377,1,10,"experiment",126,25,"m","r"
"127","B","C",369.765577998506,1,10,"experiment",127,25,"m","r"
"128","B","D",1315.63279434087,1,10,"experiment",128,25,"m","r"
"129","B","D",1192.05060316716,1,10,"experiment",129,25,"m","r"
"130","A","E",922.057387379811,1,10,"experiment",130,25,"m","r"
"131","B","E",737.013000275293,1,10,"experiment",131,25,"m","r"
"132","A","C",1690.51226758528,1,10,"experiment",132,25,"m","r"
"133","B","E",543.332597745595,0,10,"experiment",133,25,"m","r"
"134","B","D",337.553158884575,0,10,"experiment",134,25,"m","r"
"135","B","E",684.617789506799,1,10,"experiment",135,25,"m","r"
"136","A","D",549.366508880218,1,10,"experiment",136,25,"m","r"
"137","A","E",601.960158099463,1,10,"experiment",137,25,"m","r"
"138","A","D",531.262323822511,1,10,"experiment",138,25,"m","r"
"139","A","D",555.585414621329,1,10,"experiment",139,25,"m","r"
"140","B","C",421.98932123346,1,10,"experiment",140,25,"m","r"
"141","A","C",477.818122755443,0,10,"experiment",141,25,"m","r"
"142","A","D",460.703921477294,1,10,"experiment",142,25,"m","r"
"143","A","E",689.561231756539,1,10,"experiment",143,25,"m","r"
"144","A","C",536.548153448527,0,10,"experiment",144,25,"m","r"
"145","B","D",622.168210653062,1,10,"experiment",145,25,"m","r"
"146","A","E",876.297427699819,1,10,"experiment",146,25,"m","r"
"147","B","E",994.5883051615,0,10,"experiment",147,25,"m","r"
"148","B","C",421.648392601783,0,10,"experiment",148,25,"m","r"
"149","B","D",696.698934574984,1,10,"experiment",149,25,"m","r"
"150","B","C",601.809039737945,1,10,"experiment",150,25,"m","r"
"151","B","C",400.922568064766,1,10,"experiment",151,25,"m","r"
"152","B","E",765.885036018341,1,10,"experiment",152,25,"m","r"
"153","B","E",858.017413056319,1,10,"experiment",153,25,"m","r"
"154","A","E",321.183008135297,0,10,"experiment",154,25,"m","r"
"155","B","E",681.107097790628,1,10,"experiment",155,25,"m","r"
"156","B","C",480.935624927183,1,10,"experiment",156,25,"m","r"
"157","B","E",1267.73528910795,1,10,"experiment",157,25,"m","r"
"158","B","E",626.251138684204,1,10,"experiment",158,25,"m","r"
"159","B","E",578.021316185231,1,10,"experiment",159,25,"m","r"
"160","A","C",348.324700812446,1,10,"experiment",160,25,"m","r"
"161","B","D",845.057900950435,1,10,"experiment",161,25,"m","r"
"162","A","C",815.859311152121,1,10,"experiment",162,25,"m","r"
"163","A","C",636.584905088759,1,10,"experiment",163,25,"m","r"
"164","A","E",608.564329924578,1,10,"experiment",164,25,"m","r"
"165","B","D",731.376732118812,0,10,"experiment",165,25,"m","r"
"166","B","C",351.785795760571,1,10,"experiment",166,25,"m","r"
"167","A","D",635.89779452632,1,10,"experiment",167,25,"m","r"
"168","B","C",562.919949390258,1,10,"experiment",168,25,"m","r"
"169","A","E",512.071671924494,1,10,"experiment",169,25,"m","r"
"170","A","E",429.3158204714,1,10,"experiment",170,25,"m","r"
"171","B","C",1393.67828378912,1,10,"experiment",171,25,"m","r"
"172","A","C",961.447824539845,1,10,"experiment",172,25,"m","r"
"173","B","E",650.912826388586,1,10,"experiment",173,25,"m","r"
"174","B","E",687.54670715418,1,10,"experiment",174,25,"m","r"
"175","B","C",621.367514733951,0,10,"experiment",175,25,"m","r"
"176","A","E",840.677140580353,0,10,"experiment",176,25,"m","r"
"177","B","C",457.809775989967,0,10,"experiment",177,25,"m","r"
"178","B","C",732.771423044662,1,10,"experiment",178,25,"m","r"
"179","B","D",741.504513038843,1,10,"experiment",179,25,"m","r"
"180","A","D",509.888819196369,1,10,"experiment",180,25,"m","r"
"181","A","E",590.916017421363,1,10,"experiment",181,25,"m","r"
"182","A","D",1456.75769423538,1,10,"experiment",182,25,"m","r"
"183","B","C",424.271704250649,1,10,"experiment",183,25,"m","r"
"184","B","E",782.038432321949,1,10,"experiment",184,25,"m","r"
"185","B","E",574.170084986279,1,10,"experiment",185,25,"m","r"
"186","A","D",1240.74118010192,1,10,"experiment",186,25,"m","r"
"187","B","E",626.499275445659,1,10,"experiment",187,25,"m","r"
"188","B","D",484.126200025039,1,10,"experiment",188,25,"m","r"
"189","B","D",503.184845772322,1,10,"experiment",189,25,"m","r"
"190","A","E",2607.16314727603,1,10,"experiment",190,25,"m","r"
"191","A","C",860.352920087517,1,10,"experiment",191,25,"m","r"
"192","B","D",542.120658267727,1,10,"experiment",192,25,"m","r"
"193","A","D",670.641234494541,1,10,"experiment",193,25,"m","r"
"194","A","D",638.39622138641,0,10,"experiment",194,25,"m","r"
"195","A","E",308.971997193381,1,10,"experiment",195,25,"m","r"
"196","B","D",467.643182970315,1,10,"experiment",196,25,"m","r"
"197","B","D",497.432256935668,0,10,"experiment",197,25,"m","r"
"198","A","C",1558.45678073858,1,10,"experiment",198,25,"m","r"
"199","A","E",829.455707813961,1,10,"experiment",199,25,"m","r"
"200","B","D",544.418954184741,1,10,"experiment",200,25,"m","r"
"201","B","E",492.120394343081,1,10,"experiment",201,25,"m","r"
"202","B","E",560.579085265028,1,10,"experiment",202,25,"m","r"
"203","B","C",328.061090598948,1,10,"experiment",203,25,"m","r"
"204","A","E",771.948081488285,0,10,"experiment",204,25,"m","r"
"205","A","C",540.353293120664,0,10,"experiment",205,25,"m","r"
"206","A","E",602.950390096871,1,10,"experiment",206,25,"m","r"
"207","B","E",800.437823304132,1,10,"experiment",207,25,"m","r"
"208","B","D",538.37184028372,1,10,"experiment",208,25,"m","r"
"209","A","E",498.986557384435,1,10,"experiment",209,25,"m","r"
"210","A","C",861.641082466714,1,10,"experiment",210,25,"m","r"
"211","A","D",601.418304118201,1,10,"experiment",211,25,"m","r"
"212","B","E",694.496997140199,1,10,"experiment",212,25,"m","r"
"213","A","D",731.698256946475,1,10,"experiment",213,25,"m","r"
"214","A","C",1099.27604325843,1,10,"experiment",214,25,"m","r"
"215","B","D",640.134978250553,1,10,"experiment",215,25,"m","r"
"216","B","D",409.303230022889,0,10,"experiment",216,25,"m","r"
"217","B","D",630.796630887571,1,10,"experiment",217,25,"m","r"
"218","A","D",423.679969339534,1,10,"experiment",218,25,"m","r"
"219","A","D",481.715906174381,1,10,"experiment",219,25,"m","r"
"220","B","C",392.910587401812,1,10,"experiment",220,25,"m","r"
"221","A","D",632.914755488971,1,10,"experiment",221,25,"m","r"
"222","B","D",545.690079742631,1,10,"experiment",222,25,"m","r"
"223","B","E",560.8334613966,1,10,"experiment",223,25,"m","r"
"224","A","D",398.485303304199,1,10,"experiment",224,25,"m","r"
"225","A","E",585.835912189035,1,10,"experiment",225,25,"m","r"
"226","B","E",1585.75740269152,1,10,"experiment",226,25,"m","r"
"227","B","D",495.038689434095,1,10,"experiment",227,25,"m","r"
"228","B","E",467.152764253468,1,10,"experiment",228,25,"m","r"
"229","B","C",435.007536622463,0,10,"experiment",229,25,"m","r"
"230","B","C",1066.12802714595,1,10,"experiment",230,25,"m","r"
"231","B","E",553.479995091228,0,10,"experiment",231,25,"m","r"
"232","B","C",760.469707550059,1,10,"experiment",232,25,"m","r"
"233","A","E",739.798856566902,0,10,"experiment",233,25,"m","r"
"234","A","D",495.832337045784,1,10,"experiment",234,25,"m","r"
"235","B","D",915.043763374068,0,10,"experiment",235,25,"m","r"
"236","A","C",580.308120562506,0,10,"experiment",236,25,"m","r"
"237","B","D",795.235783816985,0,10,"experiment",237,25,"m","r"
"238","A","D",435.141705577586,1,10,"experiment",238,25,"m","r"
"239","B","D",448.078748406968,0,10,"experiment",239,25,"m","r"
"240","A","C",498.52561869911,1,10,"experiment",240,25,"m","r"
"241","B","D",513.094465862393,1,10,"experiment",241,25,"m","r"
"242","A","E",579.320046924411,0,10,"experiment",242,25,"m","r"
"243","A","D",502.615741926466,1,10,"experiment",243,25,"m","r"
"244","A","D",651.206840215938,1,10,"experiment",244,25,"m","r"
"245","A","C",374.287204590841,0,10,"experiment",245,25,"m","r"
"246","A","D",515.825892778514,1,10,"experiment",246,25,"m","r"
"247","B","E",1103.88095292952,1,10,"experiment",247,25,"m","r"
"248","A","E",475.639813740834,1,10,"experiment",248,25,"m","r"
"249","B","E",817.507562799369,1,10,"experiment",249,25,"m","r"
"250","A","E",446.204907360888,1,10,"experiment",250,25,"m","r"
"251","A","E",446.831342839273,1,10,"experiment",251,25,"m","r"
"252","A","C",565.071254686748,0,10,"experiment",252,25,"m","r"
"253","A","D",900.525917057385,1,10,"experiment",253,25,"m","r"
"254","A","D",534.583733064958,1,10,"experiment",254,25,"m","r"
"255","B","C",418.47940392413,1,10,"experiment",255,25,"m","r"
"256","B","D",382.557344788709,0,10,"experiment",256,25,"m","r"
"257","A","E",479.888003221792,1,10,"experiment",257,25,"m","r"
"258","A","C",614.63072085781,1,10,"experiment",258,25,"m","r"
"259","A","D",1018.72007234189,1,10,"experiment",259,25,"m","r"
"260","A","C",609.460476288667,0,10,"experiment",260,25,"m","r"
"261","B","E",604.952798746266,1,10,"experiment",261,25,"m","r"
"262","A","C",539.087484449598,0,10,"experiment",262,25,"m","r"
"263","A","D",400.810402242331,1,10,"experiment",263,25,"m","r"
"264","B","E",1012.55985961319,0,10,"experiment",264,25,"m","r"
"265","B","D",579.488622129631,1,10,"experiment",265,25,"m","r"
"266","B","E",654.093321611182,0,10,"experiment",266,25,"m","r"
"267","B","D",812.417660036151,0,10,"experiment",267,25,"m","r"
"268","A","D",727.110184369601,1,10,"experiment",268,25,"m","r"
"269","A","D",825.693624814069,0,10,"experiment",269,25,"m","r"
"270","A","C",511.027756086299,1,10,"experiment",270,25,"m","r"
"271","B","E",725.505060998695,1,10,"experiment",271,25,"m","r"
"272","B","D",634.422035562904,1,10,"experiment",272,25,"m","r"
"273","A","E",623.227122172816,1,10,"experiment",273,25,"m","r"
"274","A","D",537.969216387865,1,10,"experiment",274,25,"m","r"
"275","A","D",651.521957852687,1,10,"experiment",275,25,"m","r"
"276","B","D",358.34144985854,1,10,"experiment",276,25,"m","r"
"277","B","E",748.391557429253,1,10,"experiment",277,25,"m","r"
"278","A","D",161.322842405982,1,10,"experiment",278,25,"m","r"
"279","A","E",1138.87837178671,0,10,"experiment",279,25,"m","r"
"280","B","E",610.857229675287,1,10,"experiment",280,25,"m","r"
"281","A","E",625.182520217032,1,10,"experiment",281,25,"m","r"
"282","B","D",401.760974950432,1,10,"experiment",282,25,"m","r"
"283","B","C",496.271541092825,0,10,"experiment",283,25,"m","r"
"284","B","C",451.765286835705,0,10,"experiment",284,25,"m","r"
"285","B","C",913.653064071914,1,10,"experiment",285,25,"m","r"
"286","A","E",579.249324929876,1,10,"experiment",286,25,"m","r"
"287","A","E",616.512484957126,1,10,"experiment",287,25,"m","r"
"288","A","E",472.118870004799,1,10,"experiment",288,25,"m","r"
"289","A","E",410.86941144512,1,10,"experiment",289,25,"m","r"
"290","B","C",444.242394961637,0,10,"experiment",290,25,"m","r"
"291","B","D",964.208022911428,1,10,"experiment",291,25,"m","r"
"292","B","C",471.451871103924,0,10,"experiment",292,25,"m","r"
"293","A","E",330.491480727054,1,10,"experiment",293,25,"m","r"
"294","B","E",1503.56639345039,1,10,"experiment",294,25,"m","r"
"295","A","E",724.832002477451,0,10,"experiment",295,25,"m","r"
"296","A","C",429.396775608341,1,10,"experiment",296,25,"m","r"
"297","B","C",251.104365679623,0,10,"experiment",297,25,"m","r"
"298","B","D",672.616833025951,1,10,"experiment",298,25,"m","r"
"299","B","E",1105.83908635116,1,10,"experiment",299,25,"m","r"
"300","A","C",651.4699290427,1,10,"experiment",300,25,"m","r"
"301","B","C",869.9176498919,1,10,"experiment",301,25,"m","r"
"302","A","C",554.851392050548,1,10,"experiment",302,25,"m","r"
"303","B","E",484.928884440986,1,10,"experiment",303,25,"m","r"
"304","A","E",614.818018995323,1,10,"experiment",304,25,"m","r"
"305","A","E",440.642501736164,1,10,"experiment",305,25,"m","r"
"306","A","C",605.513114234991,1,10,"experiment",306,25,"m","r"
"307","A","D",439.00878740063,1,10,"experiment",307,25,"m","r"
"308","B","C",782.235962557695,0,10,"experiment",308,25,"m","r"
"309","A","D",2398.80086650099,1,10,"experiment",309,25,"m","r"
"310","A","E",893.809665820806,0,10,"experiment",310,25,"m","r"
"311","A","C",556.708349252774,1,10,"experiment",311,25,"m","r"
"312","A","C",443.239041896302,0,10,"experiment",312,25,"m","r"
"313","B","E",748.309807204175,0,10,"experiment",313,25,"m","r"
"314","B","E",660.914711603087,1,10,"experiment",314,25,"m","r"
"315","A","E",570.048582114443,0,10,"experiment",315,25,"m","r"
"316","B","D",767.714856497591,1,10,"experiment",316,25,"m","r"
"317","B","C",318.744464831508,0,10,"experiment",317,25,"m","r"
"318","A","E",540.622119943449,0,10,"experiment",318,25,"m","r"
"319","A","E",1495.71328811825,1,10,"experiment",319,25,"m","r"
"320","A","E",476.63730171189,1,10,"experiment",320,25,"m","r"
"321","A","D",313.390678822331,0,10,"experiment",321,25,"m","r"
"322","B","E",718.043379569801,1,10,"experiment",322,25,"m","r"
"323","B","C",792.79785987529,1,10,"experiment",323,25,"m","r"
"324","A","C",257.200987270232,1,10,"experiment",324,25,"m","r"
"325","B","C",800.523199006777,1,10,"experiment",325,25,"m","r"
"326","A","C",590.478822647454,1,10,"experiment",326,25,"m","r"
"327","B","D",618.833535241494,1,10,"experiment",327,25,"m","r"
"328","A","D",360.742256348894,1,10,"experiment",328,25,"m","r"
"329","A","C",323.034838250508,1,10,"experiment",329,25,"m","r"
"330","A","D",1958.71645598888,1,10,"experiment",330,25,"m","r"
"331","A","C",377.092217222601,1,10,"experiment",331,25,"m","r"
"332","B","E",583.722536572809,1,10,"experiment",332,25,"m","r"
"333","B","D",515.835505924957,0,10,"experiment",333,25,"m","r"
"334","A","E",454.317062739942,1,10,"experiment",334,25,"m","r"
"335","A","D",317.292922109685,0,10,"experiment",335,25,"m","r"
"336","B","C",589.957559807388,1,10,"experiment",336,25,"m","r"
"337","B","D",968.419800594259,1,10,"experiment",337,25,"m","r"
"338","A","C",715.353793509422,1,10,"experiment",338,25,"m","r"
"339","A","D",451.129615468679,0,10,"experiment",339,25,"m","r"
"340","A","C",463.099314869701,1,10,"experiment",340,25,"m","r"
"341","A","D",440.030326339457,1,10,"experiment",341,25,"m","r"
"342","B","E",480.472310890313,1,10,"experiment",342,25,"m","r"
"343","B","C",416.610802727731,1,10,"experiment",343,25,"m","r"
"344","A","D",459.510900487591,1,10,"experiment",344,25,"m","r"
"345","A","D",565.912610091575,1,10,"experiment",345,25,"m","r"
"346","B","C",865.332303591836,0,10,"experiment",346,25,"m","r"
"347","B","C",478.909808847701,0,10,"experiment",347,25,"m","r"
"348","A","C",1170.60004123375,0,10,"experiment",348,25,"m","r"
"349","B","C",508.917200066081,1,10,"experiment",349,25,"m","r"
"350","A","D",1832.31388155209,1,10,"experiment",350,25,"m","r"
"351","A","C",404.959349618304,1,10,"experiment",351,25,"m","r"
"352","B","D",756.604692914465,0,10,"experiment",352,25,"m","r"
"353","B","C",441.847823231985,1,10,"experiment",353,25,"m","r"
"354","A","E",646.455210598162,1,10,"experiment",354,25,"m","r"
"355","B","C",643.864336836025,1,10,"experiment",355,25,"m","r"
"356","B","E",559.355856751781,1,10,"experiment",356,25,"m","r"
"357","A","E",546.852004179385,0,10,"experiment",357,25,"m","r"
"358","B","E",728.212449688355,1,10,"experiment",358,25,"m","r"
"359","A","C",354.891725914198,1,10,"experiment",359,25,"m","r"
"360","B","C",473.506210191185,1,10,"experiment",360,25,"m","r"
