"","Condition1","Condition2","rt","corr","id","phase","trial","age","gender","hand"
"122","B","E",848.659053330305,1,7,"experiment",122,18,"m","r"
"123","A","D",445.920847847454,0,7,"experiment",123,18,"m","r"
"124","A","C",439.546138109398,1,7,"experiment",124,18,"m","r"
"125","B","D",779.589815954315,1,7,"experiment",125,18,"m","r"
"126","A","C",386.01614673564,1,7,"experiment",126,18,"m","r"
"127","A","C",702.841013044798,1,7,"experiment",127,18,"m","r"
"128","B","E",717.532462619542,0,7,"experiment",128,18,"m","r"
"129","A","E",722.118529386212,1,7,"experiment",129,18,"m","r"
"130","B","C",1286.73973933632,1,7,"experiment",130,18,"m","r"
"131","B","D",607.76241809587,1,7,"experiment",131,18,"m","r"
"132","A","D",731.60350303926,1,7,"experiment",132,18,"m","r"
"133","B","D",793.325301633901,1,7,"experiment",133,18,"m","r"
"134","B","E",680.698925439588,1,7,"experiment",134,18,"m","r"
"135","B","E",817.94947999704,0,7,"experiment",135,18,"m","r"
"136","B","C",908.108163724833,1,7,"experiment",136,18,"m","r"
"137","A","D",804.114549893329,1,7,"experiment",137,18,"m","r"
"138","A","C",555.320287623291,1,7,"experiment",138,18,"m","r"
"139","A","D",519.0352346124,1,7,"experiment",139,18,"m","r"
"140","B","E",824.330274476625,1,7,"experiment",140,18,"m","r"
"141","B","D",881.802715673346,1,7,"experiment",141,18,"m","r"
"142","B","D",1029.24319276942,1,7,"experiment",142,18,"m","r"
"143","A","E",1020.71665423177,1,7,"experiment",143,18,"m","r"
"144","B","E",1424.01988434469,1,7,"experiment",144,18,"m","r"
"145","A","D",418.602322052758,1,7,"experiment",145,18,"m","r"
"146","A","C",902.268573848856,1,7,"experiment",146,18,"m","r"
"147","B","D",1036.66445586893,1,7,"experiment",147,18,"m","r"
"148","A","D",786.406903818596,1,7,"experiment",148,18,"m","r"
"149","A","C",494.851191679834,1,7,"experiment",149,18,"m","r"
"150","A","D",540.091190793147,1,7,"experiment",150,18,"m","r"
"151","A","D",418.378777202762,1,7,"experiment",151,18,"m","r"
"152","B","C",672.338022252094,1,7,"experiment",152,18,"m","r"
"153","A","E",542.7318329058,1,7,"experiment",153,18,"m","r"
"154","A","D",755.824635764974,0,7,"experiment",154,18,"m","r"
"155","B","E",638.516144085141,1,7,"experiment",155,18,"m","r"
"156","B","D",838.19005344818,1,7,"experiment",156,18,"m","r"
"157","B","E",744.631714296447,1,7,"experiment",157,18,"m","r"
"158","B","E",849.935656057702,1,7,"experiment",158,18,"m","r"
"159","A","E",964.268384743821,1,7,"experiment",159,18,"m","r"
"160","B","C",1058.96427001079,1,7,"experiment",160,18,"m","r"
"161","A","C",416.954347930379,1,7,"experiment",161,18,"m","r"
"162","A","E",616.001110193283,1,7,"experiment",162,18,"m","r"
"163","A","D",573.094026493218,0,7,"experiment",163,18,"m","r"
"164","B","E",686.912110536659,1,7,"experiment",164,18,"m","r"
"165","B","E",597.844658972987,1,7,"experiment",165,18,"m","r"
"166","B","D",839.289060595497,1,7,"experiment",166,18,"m","r"
"167","B","C",499.273102098226,1,7,"experiment",167,18,"m","r"
"168","B","D",771.840061428763,1,7,"experiment",168,18,"m","r"
"169","B","E",1170.81294662539,1,7,"experiment",169,18,"m","r"
"170","A","D",734.119456147325,0,7,"experiment",170,18,"m","r"
"171","A","C",1012.7419145313,1,7,"experiment",171,18,"m","r"
"172","A","E",817.956724445985,1,7,"experiment",172,18,"m","r"
"173","B","C",494.261774517844,0,7,"experiment",173,18,"m","r"
"174","A","D",420.942489609357,1,7,"experiment",174,18,"m","r"
"175","A","C",221.997892994178,1,7,"experiment",175,18,"m","r"
"176","A","E",911.979056830664,1,7,"experiment",176,18,"m","r"
"177","B","D",716.023445244569,1,7,"experiment",177,18,"m","r"
"178","A","E",742.760855228183,1,7,"experiment",178,18,"m","r"
"179","B","C",359.385655367242,1,7,"experiment",179,18,"m","r"
"180","A","E",537.050268808891,0,7,"experiment",180,18,"m","r"
"181","A","C",289.719634129356,1,7,"experiment",181,18,"m","r"
"182","A","D",587.680319946378,1,7,"experiment",182,18,"m","r"
"183","B","C",402.606025333624,1,7,"experiment",183,18,"m","r"
"184","B","D",756.576117510403,1,7,"experiment",184,18,"m","r"
"185","B","D",896.779720435629,1,7,"experiment",185,18,"m","r"
"186","A","E",727.50071305302,1,7,"experiment",186,18,"m","r"
"187","B","E",1303.90076847697,1,7,"experiment",187,18,"m","r"
"188","A","C",435.799570473551,1,7,"experiment",188,18,"m","r"
"189","A","D",893.960777134223,1,7,"experiment",189,18,"m","r"
"190","A","D",482.98205666451,1,7,"experiment",190,18,"m","r"
"191","A","C",275.951882087301,1,7,"experiment",191,18,"m","r"
"192","B","E",688.250909337535,1,7,"experiment",192,18,"m","r"
"193","A","C",478.659442243992,0,7,"experiment",193,18,"m","r"
"194","B","E",837.873654258652,1,7,"experiment",194,18,"m","r"
"195","A","E",672.997878609518,1,7,"experiment",195,18,"m","r"
"196","A","D",816.525956002264,0,7,"experiment",196,18,"m","r"
"197","B","D",1028.71351993723,1,7,"experiment",197,18,"m","r"
"198","B","D",777.85373403232,1,7,"experiment",198,18,"m","r"
"199","B","D",844.941923104234,1,7,"experiment",199,18,"m","r"
"200","B","C",483.630327319827,1,7,"experiment",200,18,"m","r"
"201","A","D",954.162202015195,1,7,"experiment",201,18,"m","r"
"202","B","E",1069.11220790268,0,7,"experiment",202,18,"m","r"
"203","A","D",380.795512839734,0,7,"experiment",203,18,"m","r"
"204","A","E",759.452179840369,1,7,"experiment",204,18,"m","r"
"205","A","E",635.090502485102,1,7,"experiment",205,18,"m","r"
"206","A","E",583.619785681411,1,7,"experiment",206,18,"m","r"
"207","B","D",850.538403385629,1,7,"experiment",207,18,"m","r"
"208","A","C",689.522973560228,1,7,"experiment",208,18,"m","r"
"209","A","E",907.247640131168,1,7,"experiment",209,18,"m","r"
"210","A","E",794.224362884862,1,7,"experiment",210,18,"m","r"
"211","B","D",728.730998112017,1,7,"experiment",211,18,"m","r"
"212","A","C",357.295854103314,0,7,"experiment",212,18,"m","r"
"213","A","D",452.833832587772,1,7,"experiment",213,18,"m","r"
"214","B","D",590.085544419862,1,7,"experiment",214,18,"m","r"
"215","B","D",787.751842186019,1,7,"experiment",215,18,"m","r"
"216","A","E",1553.93437938762,1,7,"experiment",216,18,"m","r"
"217","A","C",687.557022111742,1,7,"experiment",217,18,"m","r"
"218","B","D",1017.59167557912,0,7,"experiment",218,18,"m","r"
"219","B","D",678.133708364724,1,7,"experiment",219,18,"m","r"
"220","B","D",1013.61441885165,1,7,"experiment",220,18,"m","r"
"221","A","E",635.12961623848,0,7,"experiment",221,18,"m","r"
"222","A","C",408.780418340898,1,7,"experiment",222,18,"m","r"
"223","A","D",511.774805923074,1,7,"experiment",223,18,"m","r"
"224","B","C",707.308495884925,1,7,"experiment",224,18,"m","r"
"225","A","D",595.315431580788,1,7,"experiment",225,18,"m","r"
"226","B","D",857.391021832655,1,7,"experiment",226,18,"m","r"
"227","B","E",702.646184277228,1,7,"experiment",227,18,"m","r"
"228","A","C",539.116129523603,1,7,"experiment",228,18,"m","r"
"229","A","C",496.445894693841,1,7,"experiment",229,18,"m","r"
"230","A","E",763.572113444136,1,7,"experiment",230,18,"m","r"
"231","A","E",778.756079714077,0,7,"experiment",231,18,"m","r"
"232","B","C",485.264336021666,1,7,"experiment",232,18,"m","r"
"233","B","C",323.57504370394,1,7,"experiment",233,18,"m","r"
"234","A","C",198.521133007801,0,7,"experiment",234,18,"m","r"
"235","B","D",778.880917704776,1,7,"experiment",235,18,"m","r"
"236","B","D",804.983620020683,1,7,"experiment",236,18,"m","r"
"237","A","C",544.812037656806,1,7,"experiment",237,18,"m","r"
"238","A","D",507.062278357575,1,7,"experiment",238,18,"m","r"
"239","B","E",591.66476896868,1,7,"experiment",239,18,"m","r"
"240","A","C",664.402924999619,1,7,"experiment",240,18,"m","r"
"241","A","D",882.269344097898,1,7,"experiment",241,18,"m","r"
"242","B","E",851.087784683041,1,7,"experiment",242,18,"m","r"
"243","A","E",782.233603455813,1,7,"experiment",243,18,"m","r"
"244","A","C",2188.58623660745,1,7,"experiment",244,18,"m","r"
"245","B","D",750.053260369948,1,7,"experiment",245,18,"m","r"
"246","A","E",559.275038445387,1,7,"experiment",246,18,"m","r"
"247","A","C",434.480093508633,1,7,"experiment",247,18,"m","r"
"248","A","D",634.871418746623,1,7,"experiment",248,18,"m","r"
"249","B","D",889.589941920633,0,7,"experiment",249,18,"m","r"
"250","A","D",670.838362457048,1,7,"experiment",250,18,"m","r"
"251","A","C",429.855924225702,1,7,"experiment",251,18,"m","r"
"252","A","D",427.735145753801,1,7,"experiment",252,18,"m","r"
"253","B","E",663.837600362494,1,7,"experiment",253,18,"m","r"
"254","A","D",561.990456906155,1,7,"experiment",254,18,"m","r"
"255","A","C",596.769744998533,1,7,"experiment",255,18,"m","r"
"256","A","D",695.432581810355,0,7,"experiment",256,18,"m","r"
"257","A","D",509.49732140156,0,7,"experiment",257,18,"m","r"
"258","B","C",1069.55940826395,1,7,"experiment",258,18,"m","r"
"259","A","C",120.085212189326,1,7,"experiment",259,18,"m","r"
"260","B","C",423.62265859599,1,7,"experiment",260,18,"m","r"
"261","A","E",644.767934347137,1,7,"experiment",261,18,"m","r"
"262","B","E",758.985789723358,1,7,"experiment",262,18,"m","r"
"263","A","C",331.075014049202,0,7,"experiment",263,18,"m","r"
"264","A","C",258.438462907206,0,7,"experiment",264,18,"m","r"
"265","B","C",579.966003887856,1,7,"experiment",265,18,"m","r"
"266","A","C",776.818253998044,1,7,"experiment",266,18,"m","r"
"267","A","C",790.656742799389,0,7,"experiment",267,18,"m","r"
"268","B","E",1010.67551390942,1,7,"experiment",268,18,"m","r"
"269","A","C",798.421088036427,0,7,"experiment",269,18,"m","r"
"270","A","E",507.811745103831,1,7,"experiment",270,18,"m","r"
"271","B","C",491.143559452587,1,7,"experiment",271,18,"m","r"
"272","B","E",903.958376947667,1,7,"experiment",272,18,"m","r"
"273","A","E",414.959724415153,1,7,"experiment",273,18,"m","r"
"274","A","D",466.284581205161,1,7,"experiment",274,18,"m","r"
"275","B","E",780.588726805062,1,7,"experiment",275,18,"m","r"
"276","A","D",586.24802627298,1,7,"experiment",276,18,"m","r"
"277","A","E",739.275738418905,1,7,"experiment",277,18,"m","r"
"278","B","E",684.14154038605,1,7,"experiment",278,18,"m","r"
"279","A","E",650.908443138265,1,7,"experiment",279,18,"m","r"
"280","A","C",437.917812968756,1,7,"experiment",280,18,"m","r"
"281","B","D",530.809949990349,0,7,"experiment",281,18,"m","r"
"282","B","E",674.608087090011,1,7,"experiment",282,18,"m","r"
"283","B","C",465.114831268091,1,7,"experiment",283,18,"m","r"
"284","A","C",629.317023605683,1,7,"experiment",284,18,"m","r"
"285","B","D",2061.62625570285,0,7,"experiment",285,18,"m","r"
"286","A","D",595.901101345912,1,7,"experiment",286,18,"m","r"
"287","A","E",866.937409479968,1,7,"experiment",287,18,"m","r"
"288","B","C",503.199171697605,0,7,"experiment",288,18,"m","r"
"289","B","C",401.721352322314,1,7,"experiment",289,18,"m","r"
"290","A","C",479.90154582505,0,7,"experiment",290,18,"m","r"
"291","A","E",727.209659880751,0,7,"experiment",291,18,"m","r"
"292","B","E",1041.56685267343,1,7,"experiment",292,18,"m","r"
"293","B","E",839.69911337078,0,7,"experiment",293,18,"m","r"
"294","A","C",1303.77179589187,1,7,"experiment",294,18,"m","r"
"295","A","C",1378.66569566732,1,7,"experiment",295,18,"m","r"
"296","B","D",666.66217606545,0,7,"experiment",296,18,"m","r"
"297","A","E",1098.40931240434,1,7,"experiment",297,18,"m","r"
"298","A","C",1288.19525007292,0,7,"experiment",298,18,"m","r"
"299","B","D",850.190389204973,1,7,"experiment",299,18,"m","r"
"300","A","D",841.221740701292,1,7,"experiment",300,18,"m","r"
"301","A","C",655.81071854978,0,7,"experiment",301,18,"m","r"
"302","A","E",935.780094411772,1,7,"experiment",302,18,"m","r"
"303","B","D",952.171989224283,1,7,"experiment",303,18,"m","r"
"304","A","D",612.118247847304,1,7,"experiment",304,18,"m","r"
"305","B","C",469.101281987582,1,7,"experiment",305,18,"m","r"
"306","A","C",495.291445908548,0,7,"experiment",306,18,"m","r"
"307","A","E",751.495936103778,1,7,"experiment",307,18,"m","r"
"308","B","C",668.211310681371,1,7,"experiment",308,18,"m","r"
"309","B","E",670.46559300306,1,7,"experiment",309,18,"m","r"
"310","B","E",521.368370048323,1,7,"experiment",310,18,"m","r"
"311","B","E",1092.72210797815,1,7,"experiment",311,18,"m","r"
"312","A","E",693.492312901353,0,7,"experiment",312,18,"m","r"
"313","A","E",688.990164800019,1,7,"experiment",313,18,"m","r"
"314","A","D",470.432546271295,1,7,"experiment",314,18,"m","r"
"315","A","C",254.782563661166,1,7,"experiment",315,18,"m","r"
"316","B","D",1614.16099172265,1,7,"experiment",316,18,"m","r"
"317","A","C",291.457774216085,1,7,"experiment",317,18,"m","r"
"318","B","D",762.435926544751,1,7,"experiment",318,18,"m","r"
"319","A","D",491.583857288302,1,7,"experiment",319,18,"m","r"
"320","B","C",337.318601706577,1,7,"experiment",320,18,"m","r"
"321","B","C",754.256449945894,1,7,"experiment",321,18,"m","r"
"322","A","C",365.839468061596,1,7,"experiment",322,18,"m","r"
"323","B","E",1049.21552533473,1,7,"experiment",323,18,"m","r"
"324","B","D",877.678442701584,1,7,"experiment",324,18,"m","r"
"325","A","E",585.541976591121,1,7,"experiment",325,18,"m","r"
"326","B","D",1075.00696398745,0,7,"experiment",326,18,"m","r"
"327","B","D",610.199428799526,1,7,"experiment",327,18,"m","r"
"328","A","E",768.644651930021,1,7,"experiment",328,18,"m","r"
"329","A","C",374.331223924565,1,7,"experiment",329,18,"m","r"
"330","A","E",818.069208868615,1,7,"experiment",330,18,"m","r"
"331","A","D",1199.14243237555,0,7,"experiment",331,18,"m","r"
"332","B","C",729.641540711927,1,7,"experiment",332,18,"m","r"
"333","A","D",638.692944475952,1,7,"experiment",333,18,"m","r"
"334","B","E",778.329689398825,1,7,"experiment",334,18,"m","r"
"335","B","E",997.095219895962,1,7,"experiment",335,18,"m","r"
"336","B","C",545.736827263784,0,7,"experiment",336,18,"m","r"
"337","A","E",747.304311813828,0,7,"experiment",337,18,"m","r"
"338","B","C",3362.46244146773,0,7,"experiment",338,18,"m","r"
"339","B","D",598.456721154151,0,7,"experiment",339,18,"m","r"
"340","B","C",318.694264386972,1,7,"experiment",340,18,"m","r"
"341","A","C",173.932816104118,1,7,"experiment",341,18,"m","r"
"342","B","E",870.034212718958,1,7,"experiment",342,18,"m","r"
"343","B","C",387.355927791711,1,7,"experiment",343,18,"m","r"
"344","B","D",851.652191430359,0,7,"experiment",344,18,"m","r"
"345","B","E",1232.46118095167,1,7,"experiment",345,18,"m","r"
"346","B","D",666.088769488592,0,7,"experiment",346,18,"m","r"
"347","A","C",373.13641690707,1,7,"experiment",347,18,"m","r"
"348","B","C",499.331008669329,1,7,"experiment",348,18,"m","r"
"349","B","E",911.714592804923,1,7,"experiment",349,18,"m","r"
"350","A","D",1119.15326473038,1,7,"experiment",350,18,"m","r"
"351","B","C",1722.46281286477,1,7,"experiment",351,18,"m","r"
"352","B","E",869.618792595722,1,7,"experiment",352,18,"m","r"
"353","B","E",739.235639923396,1,7,"experiment",353,18,"m","r"
"354","B","D",698.395573724463,0,7,"experiment",354,18,"m","r"
"355","B","D",669.679275243013,1,7,"experiment",355,18,"m","r"
"356","B","E",992.204922389898,1,7,"experiment",356,18,"m","r"
"357","A","E",794.043262830147,1,7,"experiment",357,18,"m","r"
"358","A","C",656.442852697066,1,7,"experiment",358,18,"m","r"
"359","A","C",262.368022367398,1,7,"experiment",359,18,"m","r"
"360","B","D",789.042773489158,1,7,"experiment",360,18,"m","r"
